CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1732553509.563157,ble-pd-B43A31EB2289,980,4,,-85.0,,-82.0,,,1.4502004031528384,,2.3612347888714287,,,0.9707056391560965,,0.5218525741610476,,-1.4852100610733032,1.758331060409546,-0.010842770338058472,-7.139314857511638,2.0674162725438143,1.92
1732553510.181806,ble-pd-B43A31EF7B26,755,21,-79.0,-76.0,-73.0,-67.0,-55.0,2.266515736277235,-3.0324387352551514,1.8053925893233227,2.4954202909239434,-0.8044733113274071,0.38969210651191566,0.2727017035116613,0.19181669087123587,0.3895052191824193,0.9166834900203071,-2.9379754066467285,1.0178420543670654,-2.569080352783203,-7.138184736034899,2.3579382150286268,1.92
1732553510.477965,ble-pd-B43A31EF7527,647,31,-84.0,-78.0,-85.0,,-68.0,2.0598768062402426,-2.9490863205095246,1.2978462835115854,,-1.4695539336507208,0.7002810049554802,0.19977608042115572,0.23741783176909456,,0.5679839333276185,-2.562680244445801,3.003852605819702,0.1750379055738449,-7.137643725467631,2.4970165744284794,1.92
1732553510.52928,ble-pd-B43A31EB228D,813,33,-97.0,-88.0,-82.0,-80.0,-50.0,2.455015876129697,2.8937013582674735,2.1525718564059764,2.2702505533899617,-0.7923294050200435,0.23207286746130554,0.8538468628927194,0.7306076187107031,0.7444609832271317,0.4866847064790007,-1.561261773109436,-0.1391962319612503,-5.4454545974731445,-7.137549985425088,2.521114461079243,1.92
1732553510.553059,ble-pd-B43A31EB2289,981,18,-82.0,,,-81.0,,1.7302126170148218,,,2.5635865621856113,,0.7025877685126797,,,0.5465778610640476,,,,,-7.1375065469671,2.532281247528985,1.92
1732553511.183833,ble-pd-B43A31EF7B26,756,19,-76.0,-74.0,-76.0,-74.0,-60.0,2.321524393857257,-2.981929754652927,1.8151307041653064,2.514229132438737,-0.8529843493760895,0.36124738225148373,0.13038406430064337,0.19352873726750697,0.22050882279693623,0.5817958087816293,-3.1432981491088867,1.1012194156646729,-2.036106824874878,-7.136354276060061,2.8284971757029815,1.92
1732553511.478262,ble-pd-B43A31EF7527,648,28,-82.0,,-90.0,,-67.0,2.04372260370004,,1.1901959859284024,,-1.4101289594247124,0.7019022708480932,,0.3565739673020718,,0.48208295795410416,,,,-7.135816425782641,2.9667631148766667,1.92
1732553511.53116,ble-pd-B43A31EB228D,814,33,-84.0,-86.0,-85.0,-83.0,-49.0,2.4607501945888557,2.961639662939831,2.109915472593959,2.2989120256736126,-0.801372762074632,0.3550675835209821,0.8644871901329947,0.8858869544932991,0.9285224990697865,0.8008781087194959,-1.760838508605957,-0.21159756183624268,-3.372699737548828,-7.135719793983549,2.9916043895147273,1.92
1732553511.552717,ble-pd-B43A31EB2289,982,15,-88.0,,-82.0,-80.0,,2.317975998020836,,1.1406286990876295,2.6018327512324575,,0.5874121766372598,,0.4360030131297941,0.6431736432784206,,-1.72696316242218,2.039746046066284,-0.15851402282714844,-7.135680414579923,3.0017277090612637,1.92
1732553512.180432,ble-pd-B43A31EF7B26,757,0,-69.0,-78.0,-78.0,-69.0,-52.0,2.3634196462297297,-2.9782327544276788,1.9729091503148328,2.5554623229642157,-0.7872775544194178,0.35253881219741107,0.16121132737366584,0.21742038817028495,0.21567661686752831,0.3869382422839162,-3.354947566986084,1.2014706134796143,-1.68098258972168,-7.134533731722969,3.2965071092168508,1.92
1732553512.477539,ble-pd-B43A31EF7527,649,8,-84.0,-77.0,-82.0,,-74.0,2.0927125172164835,-2.9181992445028944,1.5184321881773226,,-1.1190579995303531,0.6914277253856753,0.18958795793397584,0.3669831987387555,,0.39894676311306854,,,,-7.133990989389933,3.4360306561163614,1.92
1732553512.535522,ble-pd-B43A31EB228D,815,1,-82.0,-88.0,-73.0,-70.0,-42.0,2.557322274669527,3.077221919513706,2.1051281742184327,2.298988724713007,-0.8078894357862397,0.2779245618834702,0.8255564355279439,0.8552144626915024,0.9715833504723596,0.8356305530506141,-1.9449597597122192,-0.23456721007823944,-3.44666075706482,-7.133885068530794,3.463259882690876,1.92
1732553512.554138,ble-pd-B43A31EB2289,983,22,-96.0,,-84.0,-80.0,-68.0,2.514941261714224,,1.0888035842746877,2.647286519453494,-0.46452635001395914,0.5806010755703549,,0.4284378380002333,0.710525653036797,0.6436185274079279,-2.011669158935547,2.407681941986084,-0.357863962650299,-7.133851061619911,3.472002087852926,1.92
1732553513.17887,ble-pd-B43A31EF7B26,758,23,-75.0,-80.0,-73.0,-64.0,-60.0,2.3598068018949285,-2.891890142410111,1.878636443519336,2.5902421415362147,-0.8267673853597819,0.28541436955418187,0.19869174109381632,0.27949299731795874,0.3034922732182896,0.27993026694181733,-3.573617458343506,1.3203494548797607,-1.3698115348815918,-7.132709827979499,3.7653806501272076,1.92
1732553513.478429,ble-pd-B43A31EF7527,650,21,-80.0,-79.0,-93.0,-78.0,-62.0,2.1465648302511937,-2.7906487419902035,1.50691667962382,2.2277273276324485,-0.9713476099030357,0.7201165616495266,0.19287419885059273,0.404452843301248,0.3519746215204777,0.3030981988736472,-2.768786907196045,3.020500421524048,0.23833639919757843,-7.132162606437962,3.9060556735553678,1.92
1732553513.532546,ble-pd-B43A31EB228D,816,26,-90.0,-79.0,-78.0,-73.0,,2.644390598084142,2.6846826274803863,2.026626174766167,2.3205166537007713,,0.2266557980670026,0.7083210217074022,0.7686573996271557,0.9309411819717964,,-2.1082053184509277,-0.24173763394355774,-4.067557334899902,-7.132063747821919,3.9314693992082836,1.92
1732553513.547707,ble-pd-B43A31EB2289,984,13,-88.0,,-72.0,-88.0,-61.0,2.4945808625483505,,1.1118625645731388,2.6418952161427374,-1.1550407235383748,0.4451219430183344,,0.5067144341557374,0.7401171677521308,1.051502979528967,-2.3098790645599365,2.786644458770752,-0.513464629650116,-7.1320360523569475,3.938589111953333,1.92
1732553514.180139,ble-pd-B43A31EF7B26,759,31,-74.0,-83.0,-88.0,-73.0,-49.0,2.4113038152615727,-2.6142950135534835,1.8940902346928477,2.597713373658323,-0.19215482909178278,0.4038952439480126,0.18879719882730406,0.5960687151815351,0.31997214707029525,0.42925965576166897,-3.7583985328674316,1.4732208251953125,-0.7990910410881042,-7.130880752686572,4.235583648644663,1.92
1732553514.479436,ble-pd-B43A31EF7527,651,19,-85.0,-95.0,,-85.0,-64.0,2.7563759892897557,-2.8625114808449017,,2.3015267172318525,-1.168650091233789,0.801350498327023,0.2548148650110099,,0.4074185062016466,0.877934005630523,,,,-7.130334009755405,4.376135635021231,1.92
1732553514.538707,ble-pd-B43A31EB228D,817,36,-79.0,-94.0,-72.0,-71.0,-41.0,2.6526016563570742,2.6521510495006324,1.9804906373060704,2.3434805591483068,-0.5934041396519761,0.2878199363878231,0.7183114710626709,0.7984437911552561,0.9320817472876501,0.7971486593397196,-2.290224552154541,-0.26876574754714966,-4.339795112609863,-7.130225736033071,4.403969715498234,1.92
1732553514.561126,ble-pd-B43A31EB2289,985,33,-84.0,,-87.0,-89.0,-62.0,2.562557516740405,,1.7008139817414372,2.7910498140503694,-0.589303851621609,0.4210764279835771,,0.6657543864241208,0.597241038693388,0.9449499309300278,-2.6285417079925537,3.0037858486175537,-0.6871085166931152,-7.130184781964792,4.414497836336652,1.92
1732553515.180373,ble-pd-B43A31EF7B26,760,32,-87.0,-78.0,-80.0,-73.0,,2.455275268019871,-2.5337317274174964,1.9042011920874424,2.572242900992805,,0.4564438397605883,0.25342156570770774,0.6124128676864876,0.4324300496323165,,-3.9320249557495117,1.6501147747039795,-0.5025312304496765,-6.853243116528353,4.462600941955091,1.92
1732553515.47806,ble-pd-B43A31EF7527,652,30,-91.0,-85.0,-83.0,-78.0,,2.7413791965593015,-2.8411377488842526,1.5387632925712056,2.4924354199741825,,0.710166792079909,0.22251047131699658,0.46984273583699493,0.46929608873374257,,-3.0191237926483154,3.0327799320220947,0.2970007359981537,-6.694223545968581,4.462946232487457,1.92
1732553515.533099,ble-pd-B43A31EB228D,818,26,-91.0,-77.0,-91.0,-69.0,-48.0,2.607537774919625,-2.950147590203921,1.9618469117788617,2.3713388220471896,-0.5357061860113712,0.2767813666960401,0.7030041537491135,0.7291306295701452,0.8657210992450557,0.9609100594422771,-2.545851707458496,-0.16719938814640045,-4.40160322189331,-6.664822604227627,4.463010072848679,1.92
1732553515.559205,ble-pd-B43A31EB2289,986,32,-82.0,,-80.0,-76.0,-50.0,2.6144699832371017,,1.7288900912174885,2.828651518113416,-0.30582111428282616,0.399609518674289,,0.5488440779936505,0.5962372932785371,0.884396690196449,,,,-6.650877202147478,4.463040353494585,1.92
1732553516.17927,ble-pd-B43A31EF7B26,761,8,-74.0,-77.0,-71.0,-66.0,,2.5243315677178435,-2.5165061351707547,1.8882616403311003,3.0452144516364794,,0.46033488456076216,0.36978064972680197,0.5871605079142473,0.34199875297217713,,-4.158775329589844,1.8281227350234985,-0.08255141973495483,-6.3196485290138,4.463759573930653,1.92
