CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1732554232.636161,ble-pd-B43A31EF7B45,88,26,-76.0,-74.0,-77.0,-69.0,-53.0,2.5087717827329468,2.9876683341698294,1.6633257283408276,2.6205531757990603,-0.9220175610178827,0.41602574297624184,0.8455752177049878,0.643688166001024,0.45788753938752025,0.5435120866864183,-3.52794623374939,2.3131680488586426,-1.6627168655395508,-7.1333757240145745,3.594197805110381,1.92
1732554233.635333,ble-pd-B43A31EF7B45,89,11,-80.0,-72.0,-75.0,-72.0,,2.5308520513307937,-3.131873447191549,1.727092457481685,2.6792103640724916,,0.3156071927541418,0.723178730849927,0.5655982241484208,0.4315826317734533,,-3.6233904361724854,2.3393588066101074,-1.9243587255477905,-7.131413017438647,4.09875358845062,1.92
1732554234.635948,ble-pd-B43A31EF7B45,90,32,-75.0,-81.0,-86.0,-76.0,,2.5098791251142014,3.091910318189929,1.7165287627017767,2.7497905245462078,,0.2294833594201238,0.8404693386840606,0.7000765407627895,0.4374780048995345,,-3.727707862854004,2.3441414833068848,-2.1514954566955566,-6.981243447180021,4.462323005710148,1.92
1732554235.635846,ble-pd-B43A31EF7B45,91,36,-81.0,-86.0,-75.0,-71.0,-51.0,2.496993153863744,2.992829540362403,1.6515870468879763,2.867937937882047,-0.6198245569750794,0.21973099666630813,0.9503877839886368,0.7339460908741992,0.4229561536599823,0.5340655749669493,-3.8462767601013184,2.351707696914673,-2.3851070404052734,-6.45243597393624,4.463471243083151,1.92
1732554236.636759,ble-pd-B43A31EF7B45,92,10,-71.0,-75.0,-67.0,-73.0,-39.0,2.5012078726049034,3.011214406631656,1.712545206343236,2.9352067238563584,-0.613754357565466,0.2720997125920057,0.7600334848062339,0.839761070992154,0.4371467409494422,0.6178276233808034,-3.989746332168579,2.335949420928955,-2.5537033081054688,-5.923091706354093,4.464620646035977,1.92
1732554237.638455,ble-pd-B43A31EF7B45,93,4,-68.0,-76.0,-75.0,-67.0,-32.0,2.5719920312181195,3.107846674152963,1.6087362523163835,2.9334282648804035,-1.102958865766843,0.2864304320890743,0.7108295862962024,0.7485620515687721,0.34811966255307436,1.097633316569985,-4.16521692276001,2.302065134048462,-2.592348098754883,-5.39333334028235,4.4657709481503804,1.92
1732554238.634989,ble-pd-B43A31EF7B45,94,33,-75.0,-74.0,-69.0,-66.0,,2.454394294331273,3.104943295932559,1.5548301434276535,2.964431188394452,,0.33434742458135225,0.7492237805206294,0.6721060256239597,0.37059261425365353,,-4.376124382019043,2.2108280658721924,-2.5436525344848633,-4.86630495684572,4.466915322458828,1.92
1732554239.635309,ble-pd-B43A31EF7B45,95,17,-76.0,-75.0,-69.0,-59.0,-50.0,2.3939325481032037,3.1347446011627635,1.5208956121856458,2.9727556973298217,-2.5643581564689493,0.42761375609042185,0.699632791546155,0.7365033247319205,0.44938156931337525,1.0053825441525759,-4.5989532470703125,2.163560628890991,-2.4365017414093018,-4.33727430408392,4.468064044437432,1.92
1732554240.637803,ble-pd-B43A31EF7B45,96,21,-72.0,-74.0,-74.0,-53.0,-61.0,2.35441603121639,-3.040314767862952,1.460435996486449,2.9472841593998678,-2.8079440006599237,0.4684141163597356,0.4307239620589845,0.8256353982542648,0.6021110947997886,0.7396427464979033,-4.791850566864014,2.1307713985443115,-2.229890823364258,-3.807093377739907,4.469215264087085,1.92
1732554241.636364,ble-pd-B43A31EF7B45,97,3,-68.0,-75.0,-66.0,,-50.0,2.3296156098811363,-2.8332009962035984,1.3607219189517021,,-3.0994954800997996,0.43690685671425333,0.45155903639965134,0.774509496385523,,0.5930011102822186,-4.947415828704834,2.1090734004974365,-1.9356549978256226,-3.2789935210722168,4.470361964961761,1.92
1732554242.638791,ble-pd-B43A31EF7B45,98,21,-72.0,-75.0,-69.0,,-52.0,2.2555275336195675,-2.383123043554681,1.2491639651010462,,2.7597105523132783,0.3317742783361176,0.4064594353140818,0.785956894594147,,0.4083889262144469,-5.061455726623535,2.102114677429199,-1.5782203674316406,-2.7488480284431507,4.471513107671662,1.92
1732554243.637549,ble-pd-B43A31EF7B45,99,7,-73.0,-77.0,-69.0,,,2.1471171698612763,-2.279568155095822,1.197544978956476,,,0.26653095952886596,0.46868399444670145,0.7639946040325905,,,-5.1263203620910645,2.099616765975952,-1.37297523021698,-2.220643986076289,4.472660034772174,1.92
1732554244.635938,ble-pd-B43A31EF7B45,100,23,-72.0,-79.0,-79.0,,-52.0,2.1567775203994297,-2.273383496096331,1.1593576457697208,,2.8110515516231254,0.2648029841003249,0.48032217485791584,0.7227877788019034,,0.4490981333309777,-5.151706218719482,2.1050102710723877,-1.1886444091796875,-1.6926345647109242,4.473806539278229,1.92
1732554245.63659,ble-pd-B43A31EF7B45,101,3,,-66.0,-79.0,,-48.0,,-2.2880021199519938,1.1511748170043434,,2.7003728777181752,,0.47743064770436233,0.7732594085698399,,0.4153637401638544,,,,-1.1634283299586423,4.474955642510529,1.92
1732554246.634176,ble-pd-B43A31EF7B45,102,36,,-69.0,-80.0,-65.0,,,-2.185444718479424,1.17283909983992,-0.0157158462247756,,,0.45259161053330227,0.8483753984331516,0.10343507117694077,,-5.15785264968872,2.265115737915039,-0.950946033000946,-1.6466494141388304,4.473906390114614,1.92
1732554247.638611,ble-pd-B43A31EF7B45,103,22,,-66.0,-79.0,-64.0,,,-1.571079420818772,1.1467142884945698,0.031652202187809765,,,0.17775656518567617,0.8958562317179019,0.11563839101622679,,-5.133728504180908,2.4338295459747314,-0.6571072340011597,-2.1741830201538277,4.472760918780357,1.92
1732554248.640354,ble-pd-B43A31EF7B45,104,9,,-65.0,-68.0,-59.0,-51.0,,-1.7993144567674348,1.16621928031831,0.09273659547873923,2.9444830163298037,,0.18146709759821314,0.6401108082877478,0.15595484659309466,0.4806315159799726,-5.07377576828003,2.5939459800720215,-0.3993576467037201,-2.700302776126371,4.471618517439511,1.92
1732554249.637104,ble-pd-B43A31EF7B45,105,13,,-76.0,-77.0,-55.0,-52.0,,-1.6232430234062631,1.156000464899567,0.10694642410707503,2.936315954306113,,0.12949183875643955,0.553648187573558,0.19911743074930868,0.3594759422949745,,,,-3.2238001869050166,4.47048181018377,1.92
1732554250.63549,ble-pd-B43A31EF7B45,106,9,-66.0,-78.0,-74.0,-47.0,,2.082922737049352,-1.6391865699042405,0.8569660903194747,0.13450694559608706,,0.13314890821009318,0.1414164671100272,0.5413403885957568,0.20688565526723124,,-4.845275402069092,2.764162540435791,-0.129597008228302,-3.7481568319590908,4.46934323721138,1.92
1732554251.636792,ble-pd-B43A31EF7B45,107,27,-75.0,-74.0,-75.0,,,2.1429993901837956,-1.8382280339834547,0.8969420024943271,,,0.20474801908400872,0.1601147541500689,0.6060796042981702,,,-4.587817192077637,2.9496023654937744,0.16399851441383362,-4.274044972824382,4.468201338792931,1.92
1732554252.636687,ble-pd-B43A31EF7B45,108,23,-82.0,-72.0,-76.0,,-44.0,2.1841271195301073,-1.946524947079309,0.8182610386168081,,-3.103080898555001,0.19831728399979437,0.20355818528798855,0.4824320642315311,,0.43604826982181,-4.33483076095581,3.149240732192993,0.4049380123615265,-4.799194151204632,4.467061044936418,1.92
