CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1732553320.53642,ble-pd-B43A31EB228D,623,1,-79.0,-59.0,,-76.0,-55.0,1.3229420494117292,1.158319811892917,,0.6768309394509511,-2.385839443842749,0.391803593782185,1.297725908630314,,0.3439261159425811,0.4563226581256533,0.54462730884552,0.6720719933509827,0.21015888452529907,-1.1570315235600361,0.4,1.92
1732553320.561839,ble-pd-B43A31EB2289,791,28,-89.0,-86.0,,-81.0,-64.0,1.5055344990180688,0.9271662177056363,,0.9463950397243355,-2.469683791195527,0.15754523646181953,0.8668104652889526,,0.35879614220514755,0.4548448913905174,,,,-1.1682184984221853,0.4,1.92
1732553321.179844,ble-pd-B43A31EF7B26,566,21,-73.0,-63.0,,-74.0,-53.0,1.3627640308755748,1.6776077286347046,,1.024389174356723,-2.3634390046047336,0.15905280202064298,0.6836680729175115,,0.3458899642199192,0.3070671024916124,,,,-1.4402038327275348,0.4,1.92
1732553321.476904,ble-pd-B43A31EF7527,458,30,-83.0,,-91.0,-85.0,-56.0,1.4784379001909487,,0.7252149838194016,0.6983016104752788,-2.582939434026116,0.13174163563344646,,0.24248955574904146,0.20454105817779591,0.2385226159214112,-0.976057767868042,2.130955457687378,0.25355589389801025,-1.5709407914021503,0.4,1.92
1732553321.526794,ble-pd-B43A31EB228D,624,20,-87.0,-74.0,,-90.0,-66.0,1.3388142231924924,1.1829426003834627,,0.7531193194051429,-2.389834664734208,0.5609903562513384,1.259629522394785,,0.3796650054021447,0.534174705948654,0.558334231376648,0.5979729890823364,0.3134671747684479,-1.59289752360533,0.4,1.92
1732553321.545669,ble-pd-B43A31EB2289,792,27,-94.0,-72.0,-87.0,-91.0,,1.5128944110066118,0.9484414127059524,1.1467188158684227,1.033130201686581,,0.47503576680459497,0.8719114174618631,0.25693544031849913,0.29935348785771104,,2.758146286010742,-2.69341254234314,-2.6897192001342773,-1.601204905386593,0.4,1.92
1732553322.185626,ble-pd-B43A31EF7B26,567,31,-98.0,-61.0,-78.0,-77.0,-52.0,1.4174792081034708,1.7244862880389333,1.1582521676012292,0.958743851382924,-2.360028199092241,0.20421938160762798,0.719051030897386,0.1485726306304223,0.3019357221401655,0.25282247149890685,-0.6431701183319092,-0.3714369535446167,-0.3313767910003662,-1.8828518180053602,0.4,1.92
1732553322.525903,ble-pd-B43A31EB228D,625,4,-81.0,-68.0,,-79.0,-60.0,1.3531734551579815,1.0017472450849785,,0.8678443044241213,-2.3592525398844235,0.5198693180972656,1.1807243203534812,,0.2934641401335962,0.37458943569128267,0.5686979293823242,0.7308952808380127,0.16290661692619324,-2.03260870242912,0.4,1.92
1732553322.53892,ble-pd-B43A31EB2289,793,5,,,-88.0,-80.0,-63.0,,,1.0401401743078877,1.057155376828513,-2.402424890354446,,,0.20100880775548297,0.24125473117535579,0.3039771854415045,,,,-2.038337081389966,0.4,1.92
1732553323.475889,ble-pd-B43A31EF7527,460,36,-85.0,,-82.0,-77.0,,1.5265942442861975,,0.757021649350436,0.7640654441175866,,0.09587413213798883,,0.2878432390473613,0.23326383310078896,,,,,-2.4507002678484406,0.4,1.92
1732553323.526645,ble-pd-B43A31EB228D,626,15,,-63.0,-90.0,-74.0,-70.0,,1.1968200665077564,0.7643858223967231,0.9892740638034833,-2.417205047704498,,1.0857926809252714,0.418787174710545,0.46563793737089615,0.3789537379557923,,,,-2.4730376890344976,0.4,1.92
1732553323.537926,ble-pd-B43A31EB2289,794,15,-87.0,-65.0,,-81.0,-63.0,1.523281271890139,0.9561448724751156,,1.1455225239067592,-2.5953611009913184,0.4425417061066975,0.9429718124591476,,0.24611058930419494,0.44234671792866814,2.128225564956665,-2.25200605392456,-2.332960844039917,-2.478002489515237,0.4,1.92
1732553324.18016,ble-pd-B43A31EF7B26,569,10,-80.0,-65.0,-74.0,-66.0,-55.0,1.4658065271407028,1.733011599320495,1.2453013162559952,1.1237075061534842,-2.315992948481352,0.17483093292541282,0.6567635545840133,0.1971030822798,0.2814865731309648,0.3326759587440283,-0.6486172676086426,-0.4106748104095459,-0.5186280608177185,-2.760651956472726,0.4,1.92
1732553324.475506,ble-pd-B43A31EF7527,461,22,-74.0,-63.0,-78.0,-76.0,-69.0,1.6788514248637716,0.9131838230343934,0.36249510651169947,0.7003269444842841,-2.696591581895118,0.11470870644681536,0.4345055842278698,0.25928965807737236,0.21455454387649386,0.33353516514157017,-0.9105799198150635,2.264714241027832,0.26809161901474,-2.8906345788275125,0.4,1.92
1732553324.524407,ble-pd-B43A31EB228D,627,34,-99.0,-71.0,-93.0,-76.0,-71.0,1.4428687206718502,1.1305813912430875,0.830154449728993,1.000157071598092,-2.6057848421812997,0.48187453145732306,1.0095087617659053,0.5800637162414042,0.5452772730561938,0.3188088659532153,0.5736558437347412,0.8565218448638916,-0.0775347799062729,-2.9121556091890177,0.4,1.92
1732553324.546328,ble-pd-B43A31EB2289,795,20,,-82.0,,-86.0,-65.0,,0.9478967962630311,,1.0876973071578688,-2.379271175473092,,0.8216487126814432,,0.21929520364343028,0.4244554517909443,,,,-2.9218035443134536,0.4,1.92
1732553325.174016,ble-pd-B43A31EF7B26,570,26,-82.0,-61.0,-83.0,-68.0,-61.0,1.4743744489997057,1.688243328764045,1.203426037591698,1.146891921339278,-2.321857429758642,0.18999685302984387,0.654478495789698,0.1310003280992661,0.3121652900718098,0.25619791660460933,-0.6471369862556458,-0.4597990810871124,-0.6603342294692993,-3.1980508348155476,0.4,1.92
1732553325.475792,ble-pd-B43A31EF7527,462,28,,-72.0,,-77.0,-61.0,,0.9189069562169736,,0.8279248512643786,-2.631810775864375,,0.34082196866549835,,0.3148635715987644,0.2763498422419288,,,,-3.3308628785239978,0.4,1.92
1732553325.540724,ble-pd-B43A31EB228D,628,20,-89.0,-64.0,,-85.0,,1.7048907487381304,1.1749153002257458,,1.009026729608601,,0.5417996840152546,1.0484168795016906,,0.5758002616522963,,0.58133602142334,0.8284258842468262,-0.289800763130188,-3.35944007820628,0.4,1.92
1732553325.554207,ble-pd-B43A31EB2289,796,2,-89.0,-69.0,,-74.0,-59.0,1.4944584120444293,0.9397429959535356,,1.057927427228527,-2.251011303590342,0.40476995920804915,0.8161922950820345,,0.22620297745790507,0.4286319892260177,1.7349039316177368,-1.934057593345642,-2.193997859954834,-3.3653739852075923,0.4,1.92
1732553326.186781,ble-pd-B43A31EF7B26,571,8,-77.0,-67.0,-81.0,-72.0,-61.0,1.5500199418667524,1.455425525211574,1.2907295181305667,1.019243414498472,-2.103566132797975,0.18302652821926585,0.6727635600971003,0.14011795969677499,0.2774228556236129,0.41578729264792985,-0.6193795204162598,-0.4759184718132019,-0.571192979812622,-3.643771178231485,0.4,1.92
1732553326.473549,ble-pd-B43A31EF7527,463,18,-78.0,-67.0,-80.0,-74.0,-57.0,1.6917102318711101,0.9339197279139684,0.6855282909389319,0.7491040714296304,-2.609783883977295,0.12368938498526695,0.3626846902917995,0.32847209174247394,0.27911526120684466,0.46173631026124845,-0.8807193636894226,2.370427131652832,0.2701411247253418,-3.769978598164166,0.4,1.92
