CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Azim_7,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,Elev_7,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1739887394.724262,ble-pd-B43A31EF7B45,29,1,-72.0,-72.0,-65,-60.0,-45,-53.0,-50.0,2.654907421228865,-2.333548832495074,1.3630276838234927,-3.127949279325317,2.3051919412854036,0.3742636898473476,-1.456645129163597,0.4391025664539964,0.20631457366097739,0.6431849617130534,0.5997326256302388,1.2146106533539347,0.9080118169201754,0.5300487179971383,-5.204524040222168,4.493271827697754,0.0647653043270111,-5.94,4.44,1.62
1739887395.723171,ble-pd-B43A31EF7B45,30,26,-68.0,-68.0,-66,-68.0,-47,-52.0,-52.0,2.6479480486682694,-2.3880778547627735,1.3179944287385799,-3.133187983505612,2.3051919412854036,0.3448180848047227,-1.2493352211110367,0.48701955894627436,0.24316539945467633,0.6382770887191737,0.514109000527965,1.2146106533539347,0.8426522447657524,1.5156066921748934,-5.220813274383545,4.49599266052246,0.1408851146697998,-5.94,4.44,1.62
1739887396.721678,ble-pd-B43A31EF7B45,31,0,-69.0,-71.0,-64,-61.0,-45,-54.0,-50.0,2.8137708392064895,-2.3273889408937207,1.319891664699152,-3.1161980810153427,2.3411195836253644,0.24821804202759412,-1.289462406648464,0.44453578126240795,0.228246853726,0.768137484003345,0.611055121583738,1.2269761103373145,0.5618318680058161,1.0049683579211868,-5.220759391784668,4.502600193023682,0.22665274143218994,-5.94,4.44,1.62
1739887397.723157,ble-pd-B43A31EF7B45,32,34,-73.0,-70.0,-67,-66.0,-43,-48.0,-58.0,2.8175024605259082,-2.3656215478190075,1.4147521311472298,-3.099038268847526,2.2732892895179204,1.8879002943402994,-1.24019387371686,0.4024226490232533,0.2553570679641933,0.8330947127304951,0.4755133048775598,1.1776791706485294,1.3501896840412702,0.7849258535097722,-5.221921920776367,4.514729022979736,0.29713261127471924,-5.94,4.44,1.62
1739887398.722902,ble-pd-B43A31EF7B45,33,18,-71.0,-69.0,-66,-65.0,-37,-51.0,-58.0,2.7962658813613985,-2.3640867680827946,1.3707417962370163,-3.1059457097668646,2.2716109606897743,0.4090618931155112,-1.1999234772273664,0.34069796522724155,0.19230523112845413,0.78543058738372,0.5098503063393057,1.2018507291196687,1.1190053589886455,0.3259182547591225,-5.22143268585205,4.5289177894592285,0.3990347683429718,-5.94,4.44,1.62
1739887399.722756,ble-pd-B43A31EF7B45,34,24,,-69.0,-67,-66.0,-47,-54.0,-53.0,,-2.3875345699003976,1.3299155367261015,3.1399952895679637,2.3051919412854036,0.3469914711287908,-1.390475281601814,,0.22479494754482335,0.7399747552128388,0.5526095214589135,1.2146106533539347,0.9129944560247184,0.6235719057962853,-5.221481800079346,4.54589319229126,0.4817279875278473,-5.94,4.44,1.62
1739887400.721548,ble-pd-B43A31EF7B45,35,27,,-68.0,-66,-67.0,-40,-51.0,-52.0,,-2.5191882047045735,1.376712603400974,-3.091036535036274,2.338863845173557,0.36318106916648996,-1.8518312281911227,,0.24194265897443687,0.6621477339388536,0.5585164127567094,1.2026962441270357,0.8216808094076722,0.4478323969409423,-5.200132369995117,4.575679302215576,0.556125581264496,-5.94,4.44,1.62
1739887401.723183,ble-pd-B43A31EF7B45,36,14,,-73.0,-63,-62.0,-41,-57.0,-61.0,,-2.6229790492360134,1.3431605020915016,-3.0871243513949476,2.3051919412854036,0.06171963209431783,-2.064912039898206,,0.18038515511585482,0.595875236528341,0.6282389687803925,1.2146106533539347,0.5576492277542336,0.34323026056335804,-5.182378768920898,4.602779388427734,0.6226511001586914,-5.94,4.44,1.62
1739887402.722555,ble-pd-B43A31EF7B45,37,15,,-71.0,-63,-62.0,-44,-57.0,-66.0,,-2.7359671205920426,1.3569008154196565,-3.067235065425909,2.3411195836253644,-0.019104622662158434,-1.919125655925875,,0.2070400353866718,0.5530560004156653,0.7007355399745295,1.2269761103373145,0.4188112109762492,0.16496390078584747,-5.16599941253662,4.632987022399902,0.7041621208190918,-5.94,4.44,1.62
1739887403.735057,ble-pd-B43A31EF7B45,38,9,,-75.0,-67,-60.0,-43,-55.0,-48.0,,-2.749635794886874,1.3648961576442924,-2.9829356305966495,2.30484177640457,0.0,-2.035449440811053,,0.18046456725060964,0.5611120627131551,0.7266055533825865,1.2389029410081613,1.291543646379678,0.3835049273977605,-5.148169040679932,4.660288333892822,0.7656182050704956,-5.94,4.44,1.62
1739887404.725452,ble-pd-B43A31EF7B45,39,18,-70.0,-69.0,-65,-63.0,-37,-52.0,-63.0,2.6949357976771915,-2.788455096200305,1.3022447603679603,-3.022645492978603,2.3795699612866117,0.15519709059360112,-2.3615402306272406,0.3485306215987872,0.1578665967816081,0.5115915143495131,0.7098628588205036,1.2389029410132253,0.9717661574358438,1.1420793823657982,-5.12919569015503,4.677974224090576,0.7866644859313965,-5.94,4.44,1.62
1739887405.723254,ble-pd-B43A31EF7B45,40,24,-68.0,-68.0,-66,-65.0,-40,-53.0,-53.0,2.8140403511088055,-2.794696480531015,1.276250976548242,-3.03026746001841,2.3411195836253644,0.24158987584624783,-1.8464791777175507,0.4808501465440241,0.14820862644367894,0.560873976111702,0.7053819571283908,1.2269761103373145,0.8581177409291153,0.950671320639956,-5.116880893707275,4.693517684936523,0.799196720123291,-5.94,4.44,1.62
1739887406.723648,ble-pd-B43A31EF7B45,41,24,-68.0,-68.0,-66,-65.0,-41,-53.0,-53.0,2.813158844787989,-2.883675622027761,1.2761005079466523,-3.04559821314956,2.3411195836253644,0.2776537713566969,-1.7726279145683026,0.5669678878970484,0.14093491765067043,0.5826248116827061,0.6715359094136009,1.2269761103373145,0.800804952406441,0.8008049524898748,-5.11070203781128,4.705152988433838,0.7967841029167175,-5.94,4.44,1.62
1739887407.723004,ble-pd-B43A31EF7B45,42,35,-74.0,-72.0,-69,-67.0,-49,,-64.0,2.8114022237329728,-2.638182503267058,1.30454280207259,-3.078328729262743,2.336445331768707,,-1.5123304038087346,0.33034252964457744,0.1737099751330848,0.7604571271566383,0.5855190685763769,1.1784750548469962,,0.6960894447077192,-5.106375217437744,4.713304042816162,0.781089723110199,-5.94,4.44,1.62
1739887408.723962,ble-pd-B43A31EF7B45,43,8,-69.0,-79.0,-65,-60.0,-45,-51.0,-52.0,2.7786757023614252,-2.8480174929282542,1.3433985886929547,-2.9612854625148506,2.26917979965332,1.2516554333452885,-1.5707963266623952,0.46411574107083403,0.18273101720680793,0.6671745836544327,0.6293672169762046,1.2260736611141025,1.4052880849771825,0.7155849933176751,-5.107070446014404,4.73951244354248,0.726071000099182,-5.94,4.44,1.62
1739887409.724172,ble-pd-B43A31EF7B45,44,5,-76.0,-75.0,-67,-58.0,-41,-50.0,-54.0,2.7888340640234235,-2.725499565927486,1.3922468220394062,-2.924836108255481,2.3051919412854036,0.2731814930920228,-1.6126857260502183,0.49327166250037163,0.14938439542019208,0.6919192783438767,0.6272761028882743,1.2146106533539347,0.8715684396626385,0.5395890443821472,-5.108704566955566,4.770902633666992,0.689552903175354,-5.94,4.44,1.62
