,file_name,ppe_id,anchor,nao_recebidos_count,total_esperado,nao_recebidos_loss_percentage
206,CLB_PORTAdeENTRADA_data.csv,ble-pd-B43A31EF7B45,4,177,181,2.209944751381215
207,CLB_PORTAdeENTRADA_data.csv,ble-pd-B43A31EF7B45,5,164,181,9.392265193370166
208,CLB_PORTAdeENTRADA_data.csv,ble-pd-B43A31EF7B45,6,165,181,8.83977900552486
209,CLB_PORTAdeENTRADA_data.csv,ble-pd-B43A31EF7B45,7,166,181,8.287292817679557
210,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,1,180,181,0.5524861878453038
211,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,2,167,181,7.734806629834254
212,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,3,180,181,0.5524861878453038
213,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,4,180,181,0.5524861878453038
214,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,5,163,181,9.94475138121547
215,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,6,166,181,8.287292817679557
216,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,7,167,181,7.734806629834254
