,file_name,ppe_id,anchor,nao_processados_count,total_esperado,nao_processados_loss_percentage
61,CLB_C1P3_data.csv,ble-pd-B43A31EF7B45,6,145,181,19.88950276243094
62,CLB_C1P3_data.csv,ble-pd-B43A31EF7B45,7,124,181,31.491712707182316
63,CLB_C1P4_data.csv,ble-pd-B43A31EF7B45,1,162,181,10.497237569060774
64,CLB_C1P4_data.csv,ble-pd-B43A31EF7B45,2,178,181,1.6574585635359116
65,CLB_C1P4_data.csv,ble-pd-B43A31EF7B45,3,171,181,5.524861878453039
66,CLB_C1P4_data.csv,ble-pd-B43A31EF7B45,4,180,181,0.5524861878453038
67,CLB_C1P4_data.csv,ble-pd-B43A31EF7B45,5,160,181,11.602209944751381
68,CLB_C1P4_data.csv,ble-pd-B43A31EF7B45,6,142,181,21.54696132596685
69,CLB_C1P4_data.csv,ble-pd-B43A31EF7B45,7,160,181,11.602209944751381
70,CLB_C1P5_data.csv,ble-pd-B43A31EF7B45,1,1,181,99.4475138121547
71,CLB_C1P5_data.csv,ble-pd-B43A31EF7B45,2,172,181,4.972375690607735
72,CLB_C1P5_data.csv,ble-pd-B43A31EF7B45,3,174,181,3.867403314917127
73,CLB_C1P5_data.csv,ble-pd-B43A31EF7B45,4,180,181,0.5524861878453038
74,CLB_C1P5_data.csv,ble-pd-B43A31EF7B45,5,140,181,22.65193370165746
75,CLB_C1P5_data.csv,ble-pd-B43A31EF7B45,6,142,181,21.54696132596685
76,CLB_C1P5_data.csv,ble-pd-B43A31EF7B45,7,149,181,17.67955801104972
77,CLB_C2P1_data.csv,ble-pd-B43A31EF7B45,1,174,181,3.867403314917127
78,CLB_C2P1_data.csv,ble-pd-B43A31EF7B45,2,179,181,1.1049723756906076
79,CLB_C2P1_data.csv,ble-pd-B43A31EF7B45,3,179,181,1.1049723756906076
80,CLB_C2P1_data.csv,ble-pd-B43A31EF7B45,4,176,181,2.7624309392265194
81,CLB_C2P1_data.csv,ble-pd-B43A31EF7B45,5,143,181,20.994475138121548
82,CLB_C2P1_data.csv,ble-pd-B43A31EF7B45,7,140,181,22.65193370165746
83,CLB_C2P2_data.csv,ble-pd-B43A31EF7B45,1,176,181,2.7624309392265194
84,CLB_C2P2_data.csv,ble-pd-B43A31EF7B45,2,179,181,1.1049723756906076
85,CLB_C2P2_data.csv,ble-pd-B43A31EF7B45,3,155,181,14.3646408839779
