CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Azim_7,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,Elev_7,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1738240826.203398,ble-pd-B43A31EF7B45,811,6,-64,-64.0,-68.0,-75,-54.0,-54.0,-57.0,1.7259552876962212,-1.558776149214824,-0.03892849091812425,-0.5917991353219201,0.2832620046270785,-2.3563172120550138,0.17301074511141756,0.5717783557740587,0.08791148853811208,0.6421513223149664,0.38216731156238315,0.3870057306651022,0.187271544268915,0.4305989246328027,-2.275092124938965,5.90658187866211,-0.1854039430618286,-1.14,6.84,1.65
1738240827.205334,ble-pd-B43A31EF7B45,812,2,-66,-63.0,-68.0,-85,-52.0,-55.0,-56.0,1.725181373083444,-1.5195585721603715,-0.012667325724961896,-0.6216473121873102,-0.1699143791120739,-2.3563172120550138,-0.35794970623346034,0.7084232870932613,0.09927061127897821,0.6071117789576577,0.5071898416998302,0.604066994523122,0.187271544268915,0.378410124418927,-2.236774444580078,5.85155200958252,-0.5771257877349854,-1.14,6.84,1.65
1738240828.202857,ble-pd-B43A31EF7B45,813,12,-63,-66.0,-67.0,-67,-53.0,-51.0,-56.0,1.7034446522662174,-1.508914316757488,-0.02388535918470267,-0.6287201354103426,-0.5693564362548038,-2.3214315763746334,0.21298773326329778,0.785104283571158,0.12672716961693625,0.7106933656064448,0.4808992485766224,0.45260514813489544,0.18077379809480634,0.44484396265494996,-2.279514789581299,5.93225908279419,-0.638443887233734,-1.14,6.84,1.65
1738240829.202375,ble-pd-B43A31EF7B45,814,25,-71,-70.0,-81.0,-67,-54.0,-46.0,-69.0,1.6765248873354783,-1.4391690572855123,-0.04542021239130141,-0.6274804339229108,-0.15264438774352354,-2.278956784117331,-0.43651435313658804,0.8956405822486326,0.13319310003943166,0.6491885923374462,0.39083217248506497,0.41455024337039503,0.20827524696590224,0.4820447900088444,-2.32687759399414,6.003786087036133,-0.7282346487045288,-1.14,6.84,1.65
1738240830.204279,ble-pd-B43A31EF7B45,815,11,-63,-65.0,-67.0,-68,-52.0,-53.0,-55.0,1.7128030003367558,-1.4693738314208638,-0.05109700657091431,-0.6490072976462392,0.35261460011900764,-2.301613942325161,0.21869114445192617,0.8920212131691605,0.11577076676716057,0.6725063653148259,0.25041287611094754,0.46284322610773637,0.1891093770199188,0.4959896755282758,-2.3408713340759277,6.030903339385986,-1.3264786005020142,-1.14,6.84,1.65
1738240831.204708,ble-pd-B43A31EF7B45,816,17,-60,-71.0,-68.0,-70,-58.0,-51.0,-61.0,1.7546066399677296,-1.4863397654613226,-0.059771454873520403,-0.6646682827525592,0.0,-2.301613942325161,-0.3925259138794488,0.7963751141995097,0.12118136967344162,0.7282172984743026,0.20994354676513066,0.4014257279196229,0.1891093770199188,0.3572779605079919,-2.2379837036132812,5.927441120147705,-1.4859195947647095,-1.14,6.84,1.65
1738240832.202462,ble-pd-B43A31EF7B45,817,18,-61,-71.0,-69.0,-70,,-51.0,,1.7691517605773064,-1.472533139422025,-0.0776412657879521,-0.6696206971156705,,-2.3040203415324974,,0.7041398587959778,0.13719733750831234,0.771573427862738,0.2018973880979447,,0.17744387549629217,,,,,-1.14,6.84,1.65
1738240833.202636,ble-pd-B43A31EF7B45,818,5,-63,-63.0,-67.0,-77,-54.0,-53.0,-59.0,1.7498246679143834,-1.503000101766695,-0.039711193962498545,-0.6482701346565053,-0.4006393847981951,-2.3563172120550138,0.21988168661823845,0.8745141247951975,0.16673693722714628,0.7214460782447215,0.27309070812313785,0.4055760424962061,0.187271544268915,0.30706710244058616,-2.2036750316619873,5.885660648345947,-1.4295916557312012,-1.14,6.84,1.65
1738240834.20613,ble-pd-B43A31EF7B45,819,2,-66,-63.0,-68.0,-81,-52.0,,,1.6431086072416001,-1.4860199198144042,-0.023889087610228784,-0.6533948555421447,-0.5370388093539151,,,0.9623629541462871,0.1845674332259857,0.6958738062465354,0.3049908006741635,0.54162266269239,,,,,,-1.14,6.84,1.65
1738240835.20311,ble-pd-B43A31EF7B45,820,36,-59,-67.0,-69.0,-66,,-48.0,-61.0,1.6483843293610472,-1.433830884038503,-0.04804768712277358,-0.6608250749834658,,-2.3010480979396064,-0.2645132856145756,0.8996645520767151,0.14642018061363618,0.667235969517559,0.23514216061762186,,0.26325377989741644,0.3888502437176601,,,,-1.14,6.84,1.65
1738240836.204728,ble-pd-B43A31EF7B45,821,5,-64,-63.0,-67.0,-78,-54.0,-52.0,-58.0,1.6466133272361445,-1.507274741632381,-0.05572877633878012,-0.6329295278293219,-0.6799205757867095,-2.3485607297283893,0.276148185176907,0.8959690165900667,0.12629154304162654,0.5669610968362688,0.2874603430616352,0.42198926628523703,0.22416078625520258,0.31990321624908996,-2.24919843673706,5.916029930114746,-1.4534265995025635,-1.14,6.84,1.65
1738240837.203393,ble-pd-B43A31EF7B45,822,2,-66,-64.0,-67.0,-84,-52.0,-55.0,-56.0,1.6182831521920995,-1.493238151632955,0.020838436581543014,-0.6275869603665138,-0.6949772713942042,-2.3513120885253005,-0.3145500532039134,1.078728579554809,0.1619285665894946,0.5722543958189102,0.3651339995463453,0.5089906099446901,0.2118967498230238,0.3332071852316146,-2.25125789642334,5.919124126434326,-1.4787741899490356,-1.14,6.84,1.65
