1743614535.205316,4ecede9a-77ff-0ac2-8fa7-335dd98ec107,69913c15-5932-9c49-5f4d-acb68a8136a0,4,-67.0,-78.0,-74.0,-82.0,-50.0,-51.0,-61.0,-0.6497905333228314,-0.8333627598942114,-2.489869464263891,0.0017294568118974571,nan,2.8402085447474956,-1.7996586520023268,0.37059071675137684,1.0468743765983166,1.3938078339123559,0.9132111870145939,1.0471975511099954,1.333582771269673,0.7766629697831168,-4.27348518371582,4.413067817687988,0.5599020719528198,-4.74,4.44,1.81
1743614535.352746,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59,1a0c81ff-28ce-cd6b-a065-0dcd26591e69,7,-64.0,-62.0,-65.0,-60.0,-34.0,-52.0,-54.0,-3.1230171049864905,0.9603393511919904,-3.0014214306712166,0.14290575672586994,0.21459614300825788,-3.03984374433658,-2.251011303590342,0.946213145821883,0.2612326005401533,0.8327253988663282,0.8348515335225929,0.6173244041047994,1.2200606172768849,0.4286319892260177,-4.764010906219482,4.57108449935913,1.8308653831481934,-4.74,4.44,1.81
1743614535.67935,9c071f5d-0b8f-e641-6d63-2e3e3c3d7179,cff0181d-e80c-6870-1674-f15006fdc560,4,-77.0,-80.0,-82.0,-71.0,-63.0,nan,-65.0,3.019255555227041,-0.8657374776857596,-2.58992123062486,0.4514596006224505,0.41736429921998247,nan,-2.0675242348649703,0.9451652585119642,1.238930102822144,1.1880223138466797,0.723457696974113,1.0806854424236103,nan,0.4313041148306479,-4.683074474334717,3.723996162414551,0.8228710293769836,-4.74,4.44,1.81
1743614535.910925,d500a44f-2051-d64b-3d63-8985cc792954,30461638-2550-969b-c9fa-31a03eb342c4,6,-80.0,-70.0,-72.0,-94.0,-52.0,-63.0,-71.0,3.102429271863524,0.905847080547334,3.0818478303271735,-0.16522863929902315,0.04850750078045721,-3.077701646224755,-1.3705211136753448,1.0841608955463524,1.0029069185816535,0.7835053216526745,1.11035628066059,0.7673567662645999,0.6099059501895722,0.6734597224874893,-5.143660068511963,4.7358856201171875,1.804369330406189,-4.74,4.44,1.81
1743614536.205147,4ecede9a-77ff-0ac2-8fa7-335dd98ec107,e88f7212-b549-db5e-dbd8-3f7681299109,9,-69.0,-70.0,-80.0,-86.0,-51.0,-53.0,nan,-0.6804800027765776,-0.8225351458502762,-2.4325790102618887,0.04844929181515753,-0.10443422397762711,3.1044295326276368,nan,0.34064889648415686,1.0384129811829168,1.4038299748845968,0.8793147389761744,1.0448286931489559,1.0818177696859026,nan,-4.313238143920898,4.378302097320557,0.6272771954536438,-4.74,4.44,1.81
1743614536.351281,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59,c5c1f1ca-e813-4932-e970-1281722325c1,5,-68.0,-64.0,-65.0,-60.0,-34.0,-53.0,-53.0,-3.117935793626619,0.9853538906788867,-2.952423261355394,0.09617313854937747,0.2747122848046908,-3.002640277256766,-2.231445704834686,0.9593139675932826,0.22086057644266524,0.8590986165623555,0.7724068641258782,0.5930293898467259,1.042993655206278,0.461170593821747,-4.539564609527588,4.63928985595703,1.7291351556777954,-4.74,4.44,1.81
1743614536.68185,9c071f5d-0b8f-e641-6d63-2e3e3c3d7179,59fce55c-ce64-18cf-bf06-4c7b27238542,29,-84.0,-79.0,nan,-72.0,-61.0,-75.0,-67.0,2.813321297614484,-0.8801260044232397,nan,0.42294273798599097,0.38242918516429997,2.5276494748066187,-1.7838873464148757,1.0063992548771288,1.3223793234733954,nan,0.7540113452122649,1.0867933827554832,0.8994202932855938,0.5769898830117602,-4.727448463439941,3.599270820617676,0.7735196352005005,-4.74,4.44,1.81
1743614536.91566,d500a44f-2051-d64b-3d63-8985cc792954,2e14682b-7ad0-392e-afa5-f05170d8ee08,22,-85.0,-75.0,-73.0,-79.0,-50.0,-56.0,-77.0,3.0881456736729933,0.8922937211277028,3.105952101353481,-0.0495001751813028,0.023862259460627137,-3.020819389823189,-1.136573198368818,1.1623518377832966,0.9404151112336444,0.9252619243681752,0.9091324892261102,0.7503495611284469,0.5204388676294797,0.6108413591908985,-5.17794942855835,4.718371868133545,1.899680733680725,-4.74,4.44,1.81
1743614537.209002,4ecede9a-77ff-0ac2-8fa7-335dd98ec107,439f7e7d-6b45-958b-68f7-74ffca0feed9,26,-74.0,-75.0,-86.0,-81.0,-53.0,-49.0,-54.0,-0.6725232763877479,-0.8246539568135433,-2.3838218570247176,0.025242506076207052,0.19698850016665864,-3.0648989411794565,-1.2669731267870314,0.37372009747978807,1.0766393962586691,1.3392689579486234,0.972008124666227,1.1092700436046243,0.8188362601937945,0.7745535091189476,-4.351550102233887,4.362187385559082,0.5723683834075928,-4.74,4.44,1.81
1743614537.353743,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59,09ac74a5-9b87-069d-6bb1-7e4aaa3cd901,30,-73.0,-75.0,-63.0,-67.0,-38.0,-53.0,nan,-3.0489095876489647,1.0191273006749446,-3.0022177158371504,0.06471374922448946,0.23030491592270375,-2.984893726207255,nan,0.9264210652326322,0.21986615209162963,0.8366750664999975,0.728571232583174,0.5810703790671506,0.6746570446199532,nan,-4.316184997558594,4.725162506103516,1.6721019744873047,-4.74,4.44,1.81
1743614537.684974,9c071f5d-0b8f-e641-6d63-2e3e3c3d7179,1ddf8fec-c631-e462-39b9-caacf3623ff5,7,-77.0,-75.0,-80.0,-69.0,-55.0,-65.0,-65.0,2.8637423939007363,-0.8553186588691517,-2.5898245578772903,0.4215807974045245,0.37077986386598266,1.0665428872068075,-2.0373893037472564,1.0416531161231617,1.2988641436802135,1.3671340119082855,0.7206303520028303,1.0162018875086578,0.8994202931837662,0.4098150205122987,-4.6286492347717285,3.565821886062622,0.7339308857917786,-4.74,4.44,1.81
1743614537.915086,d500a44f-2051-d64b-3d63-8985cc792954,4c604c93-fb49-028b-4a8c-98e51830ebb4,18,-82.0,-75.0,-70.0,-76.0,-51.0,-58.0,-70.0,3.1069944626041375,0.863292962121176,-3.1321916949418136,-0.026116555545971056,0.024260634855890834,3.084720315293312,-1.3420123781312638,1.1406955444309905,0.9365122486561331,0.8811609088228445,0.7939624234099524,0.7677978021732482,0.40084407178667636,0.60938113549085,-5.24457836151123,4.687935829162598,2.000328779220581,-4.74,4.44,1.81
1743614538.20808,4ecede9a-77ff-0ac2-8fa7-335dd98ec107,8c287107-4cfc-c1e0-8f0b-8f25f983bdb4,20,-70.0,-76.0,-80.0,-81.0,-51.0,-53.0,-55.0,-0.7006965912435871,-0.8241026824678969,-2.44835770708839,0.038763641246648356,0.22024600836339128,3.141592653589793,-1.0488236239834867,0.40550925272665517,1.1399739609336337,1.3271953839886945,0.8440709311632565,1.0718990743273853,0.7155849933832811,0.7123282634455486,-4.38623857498169,4.345885276794434,0.529520332813263,-4.74,4.44,1.81
1743614538.352079,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59,f1766778-1a56-ad10-1014-bb276614ab1e,35,-75.0,-71.0,-66.0,-68.0,-34.0,-51.0,-53.0,-2.9915389724981507,0.9647631280787211,-3.052355984415636,0.10687691560262394,0.2357976843287875,-1.6462474988501439,-2.17892064843254,0.9297653297714994,0.3313758361475282,0.7632713560595522,0.7396292100614009,0.6150336196957545,1.343244759107646,0.2832779614416667,-4.16700553894043,4.696958541870117,1.6183795928955078,-4.74,4.44,1.81
