CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Azim_7,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,Elev_7,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1743701141.339713,ble-pd-B43A31EF7B45,2894,32,-77.0,,-75.0,-63,,-55.0,-55.0,2.9488506307530526,,-3.0650006732713324,-1.1144781882377601,,2.414361086108265,-3.0585075796937917,0.8269794956564277,,0.3136480715877386,1.280707909790544,,0.9721990922449394,0.8884272989422889,-7.171329021453857,4.398035526275635,1.3793703317642212,-7.14,4.44,1.65
1743701142.340447,ble-pd-B43A31EF7B45,2895,3,-79.0,,-67.0,-71,-42.0,-55.0,-54.0,3.0267912358475293,,-3.1004966158604534,-1.0924856707978312,2.753785939330749,1.1213202170674295,-2.6084922045749765,0.8270997373796448,,0.34717913392459926,1.2595263249025443,0.44074293877688975,1.082384491863985,0.693764995391174,-7.167298316955566,4.430027961730957,1.452811598777771,-7.14,4.44,1.65
1743701143.336754,ble-pd-B43A31EF7B45,2896,8,-78.0,,-73.0,-67,-46.0,-55.0,-55.0,-3.056284413339612,,-3.0567435423115414,-1.061854790888067,2.7148585697535434,2.508495696993534,-2.4336465880975884,0.759251713868241,,0.3644966052289485,1.350575541514609,0.3361758602835704,1.086163474015724,0.5356574293491944,-7.168845176696777,4.4397172927856445,1.560239553451538,-7.14,4.44,1.65
1743701144.340782,ble-pd-B43A31EF7B45,2897,27,-72.0,,-75.0,-63,-44.0,-60.0,-55.0,3.09349649693518,,-3.065390293738811,-1.0789802482778215,2.7826598467984374,2.7673289636236165,-2.2655662813931277,0.8645857936723549,,0.35179046393109875,1.2981141975172474,0.49556443212726103,0.9080118170669185,0.47828330660571455,-7.161729335784912,4.445749282836914,1.6641557216644287,-7.14,4.44,1.65
1743701145.338728,ble-pd-B43A31EF7B45,2898,5,-75.0,,-67.0,-71,,,,-3.1343682965007353,,-3.09464005830726,-1.0201241218709611,,,,0.8178694207785119,,0.2455812860375417,1.2642824642933168,,,,,,,-7.14,4.44,1.65
1743701146.338858,ble-pd-B43A31EF7B45,2899,32,,-64.0,-75.0,-63,-45.0,-56.0,-55.0,,-1.0070373482743118,-3.0861813260529507,-1.0292696833704023,2.8085952119362756,2.7296372159652944,-2.32844504706848,,1.4434929656313649,0.21874048383312364,1.278830647538147,0.5675060559454772,0.6213327752602028,0.5230674580724515,-7.143183708190918,4.46462631225586,1.8779844045639038,-7.14,4.44,1.65
1743701147.34008,ble-pd-B43A31EF7B45,2900,22,,-63.0,-71.0,-63,-46.0,-61.0,-48.0,,-1.017835933862365,-3.109623268916155,-1.017704107388406,2.8565923432956346,2.733497431742285,3.052666364085848,,1.459224790822681,0.23111569407601742,1.214951399841234,0.6433537564911327,0.7426053334913804,0.9405939537508932,-7.140366077423096,4.401986598968506,2.060497760772705,-7.14,4.44,1.65
1743701148.338322,ble-pd-B43A31EF7B45,2901,24,,-63.0,-74.0,-63,-44.0,-58.0,-51.0,,-0.965302418199462,-3.0782754660409415,-1.05200069538061,2.8895147931057394,2.813035958423062,-2.5087254490369415,,1.4436057505035298,0.28056491965671565,1.2228569935371343,0.699722445259044,0.7231373413087907,0.5139846754266914,-7.14445972442627,4.319867134094238,2.189943313598633,-7.14,4.44,1.65
1743701149.338288,ble-pd-B43A31EF7B45,2902,10,,-63.0,-75.0,-68,-45.0,,-55.0,,-1.095105688678251,-3.050751429858863,-0.9894370492621961,2.7505948551532913,,-2.363990581106925,,1.3020221201008297,0.3121376597755002,1.2632785857204114,0.4568896902466483,,0.36218110834133116,-7.140345096588135,4.25883913040161,2.19822883605957,-7.14,4.44,1.65
1743701150.340251,ble-pd-B43A31EF7B45,2903,22,,-63.0,-71.0,-63,-44.0,-60.0,-49.0,,-1.052903240674038,-2.980503631889189,-1.0528606300965968,2.7802785276310096,2.771493006621659,3.116004241475428,,1.4759470456233974,0.3356279390124896,1.2199022163076914,0.5969249171030492,0.6295239094920442,0.8201414358616225,-7.138638496398926,4.150673866271973,2.1706690788269043,-7.14,4.44,1.65
1743701151.35044,ble-pd-B43A31EF7B45,2904,26,,-64.0,-75.0,-63,-42.0,-57.0,-53.0,,-1.055103943840825,-2.975700354547122,-1.1046354111649361,2.8488730176519277,2.846128511242785,-2.5678567327561717,,1.4631237918166116,0.3088099734144189,1.20177461139974,0.6768146602621665,0.5902139198998597,0.6306402160118695,-7.14051628112793,4.060624599456787,2.141021490097046,-7.14,4.44,1.65
1743701152.342493,ble-pd-B43A31EF7B45,2905,29,,,-74.0,-63,-44.0,-56.0,-55.0,,,-2.9705298272907337,-1.1128011956993373,2.8447287769759866,2.8426424610146035,-2.3859340250411707,,,0.23812365268174962,1.1948545204652234,0.6935151359175413,0.6069020886082934,0.5801144951648058,-7.148741245269775,3.9340310096740723,2.1210684776306152,-7.14,4.44,1.65
1743701153.340258,ble-pd-B43A31EF7B45,2906,12,,,-74.0,-65,-45.0,-57.0,,,,-3.007761884594477,-1.1315085707765988,2.7437295394983225,1.631585112754764,,,,0.2612136255173865,1.1905581758366532,0.489116666432432,1.2910129873716267,,,,,-7.14,4.44,1.65
