CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Azim_7,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,Elev_7,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1739971237.311229,ble-pd-B43A31EF7B45,26,25,-70.0,-69.0,-68,-61.0,,-56.0,-53.0,1.741281247137409,-2.3910752425696575,1.3962586079055015,-2.990351735284193,,-2.917162115592326,-1.2830863889500073,0.9810934321460052,0.2161912394586725,0.7153476390855218,0.18658519387064104,,0.8952123414769405,0.5466598874285497,-4.725290298461914,4.85569429397583,1.0830228328704834,-5.76,4.64,1.62
1739971238.311213,ble-pd-B43A31EF7B45,27,8,-71.0,,-65,-63.0,,-50.0,-56.0,1.7611276562128977,,1.3525987449947425,-3.0148062119938457,,2.99403320539888,-1.0938753859806742,0.891138308688772,,0.8133742711745672,0.1931803791521678,,0.779934954945469,0.3676701501676539,-4.802959442138672,4.86566972732544,1.0968647003173828,-5.76,4.64,1.62
1739971239.3109,ble-pd-B43A31EF7B45,28,10,-74.0,-82.0,-62,-62.0,,-49.0,-53.0,1.7351101702594776,-2.360528252234231,1.3641749736210989,-2.939932503210704,,2.7955403459758124,-1.0627758779086829,0.8404423741780236,0.20194933638395807,0.8196779068957575,0.2163977343116945,,0.7027656857816623,0.2429616177867094,-4.88588571548462,4.87918758392334,1.1119194030761719,-5.76,4.64,1.62
1739971240.31116,ble-pd-B43A31EF7B45,29,24,-70.0,-69.0,-67,-62.0,,-55.0,-57.0,1.7579579618834853,-2.436429674882034,1.3299155367261015,-2.9531167485032506,,-3.0973065359461693,-1.2064611455850607,0.8667868297342781,0.18455518268497134,0.7240426603075487,0.19540849623342577,,0.6627492661617009,0.5018425066592822,-4.9277520179748535,4.88587188720703,1.129595398902893,-5.76,4.64,1.62
1739971241.3113,ble-pd-B43A31EF7B45,30,22,-71.0,-74.0,-63,-61.0,,-51.0,-57.0,1.6971585268291942,-2.4498549362532325,1.3361393441936167,-2.965745192076297,,-2.926996510529304,-1.2068253344484001,0.8148677719138836,0.18964686372833703,0.5876693714195342,0.2191833342328901,,0.6173244042179151,0.6098298075271479,-4.958881855010986,4.883697032928467,1.0799006223678589,-5.76,4.64,1.62
1739971242.310586,ble-pd-B43A31EF7B45,31,21,-72.0,-72.0,-63,-60.0,,-53.0,-54.0,1.6530374044176335,-2.4507582804949877,1.276495188420202,-2.9814796804287034,,-2.85262435395428,-1.146203817802745,0.9611530134840368,0.15719032031229604,0.5305604451353341,0.20284320975908635,,0.5567866442241503,0.639119800622213,-4.965182781219482,4.8702802658081055,1.0313793420791626,-5.76,4.64,1.62
1739971243.312022,ble-pd-B43A31EF7B45,32,23,-71.0,-72.0,-65,-61.0,,-54.0,-55.0,1.6186091231095252,-2.541558225229021,1.329386632933612,-2.9364632032586577,,-2.788288159223671,-1.258667884212118,0.9711425307329242,0.1567390143760685,0.47237407045311525,0.1795766526984204,,0.5642223183712205,0.6747309396837856,-4.97277307510376,4.86454677581787,1.0057309865951538,-5.76,4.64,1.62
1739971244.312127,ble-pd-B43A31EF7B45,33,26,-72.0,-71.0,-68,-61.0,,-59.0,-54.0,1.6448684240899245,-2.541757429678559,1.397115080512071,-2.9583674369084507,,-2.713975515919921,-1.5143686146355562,0.9616311840577606,0.13660818801853797,0.4235539334561642,0.16829283915975465,,0.6010650011319315,0.6787073867677003,-4.97947645187378,4.858704090118408,0.9800524711608887,-5.76,4.64,1.62
1739971245.312099,ble-pd-B43A31EF7B45,34,9,-72.0,-84.0,-63,-62.0,,-50.0,-55.0,1.8613599848957738,-2.6367587773483017,1.4542563974930292,-2.967093284220095,,3.0984549862939605,-1.0994874455917223,0.845190058032335,0.17206202769530066,0.7101676576072633,0.17418361833295548,,0.6278760118215422,0.5110275760555503,-5.004212856292725,4.857154846191406,0.948035955429077,-5.76,4.64,1.62
1739971246.309883,ble-pd-B43A31EF7B45,35,7,-70.0,-81.0,-66,-63.0,,,,1.860586602915215,-2.5665408067828364,1.4147510658827938,-3.0072644061028506,,,,0.7487755705091691,0.16540044647884686,0.8334063025780342,0.1685465052535847,,,,,,,-5.76,4.64,1.62
