CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Azim_7,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,Elev_7,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1739887078.655396,ble-pd-B43A31EB228D,27,1,-69.0,-68.0,-67.0,-52.0,-43.0,-43.0,-57.0,2.2494470042186987,-2.100979901346471,0.6156820976616416,2.8404866059977283,0.06552769848632228,3.141592653589793,-1.074211214250729,0.36186400391237794,0.17697174825718665,0.7274610938827745,1.5023283193817227,0.6447395048824675,0.523598775648299,0.5637876231186496,-3.312713146209717,4.555875778198242,0.5733102560043335,-3.54,4.44,1.62
1739887079.657958,ble-pd-B43A31EB228D,28,24,-74.0,-73.0,-69.0,-51.0,-46.0,-46.0,-62.0,2.3006542656587423,-2.083635798431221,0.5957177105498627,-2.9368227300058187,0.11210487567688038,-2.900911115460328,-1.0090962441688238,0.42834602552165274,0.15593490617443273,0.6592105335726053,1.4955168854196812,0.6776007657171117,0.5110275761252545,0.4072047091382551,-3.305241107940674,4.556879997253418,0.6517373323440552,-3.54,4.44,1.62
1739887080.654252,ble-pd-B43A31EB228D,29,21,-72.0,-78.0,-67.0,-50.0,-45.0,-46.0,-62.0,2.242262328229883,-2.092854596860639,0.5712078400895364,-3.0472230077306173,0.11210487567688038,-2.715874047092615,-0.9463312602513537,0.44382794633417855,0.1673864156379894,0.7000279380728955,1.505974719546259,0.6776007657171117,0.43447326365844835,0.37563524262541603,-3.302250862121582,4.560330867767334,0.724639356136322,-3.54,4.44,1.62
1739887081.656395,ble-pd-B43A31EB228D,30,5,-67.0,-67.0,-66.0,-51.0,-42.0,-43.0,-52.0,2.2737030754271403,-2.0854902906562973,0.5753895356331789,2.7930317385336063,0.02278202672350393,3.141592653589793,-1.006073136816176,0.43819379602152053,0.17372701936406132,0.7157674198523455,1.4944909026097282,0.6980039086466245,1.5009831568148801,0.551852141017028,-3.2982144355773926,4.56986379623413,0.7886714935302734,-3.54,4.44,1.62
1739887082.6568,ble-pd-B43A31EB228D,31,13,-74.0,-82.0,-68.0,-50.0,-47.0,-47.0,-56.0,2.3139748647991008,-2.2525317437093375,0.5686000727501308,2.7625587840764836,-0.04555428954010017,0.47500641874955196,-1.1222302453125743,0.6483472997490903,0.19954771435768143,0.8130289923392384,1.5103372437279177,0.6976206534612494,1.0134084900277114,0.5545264661353999,-3.2975926399230957,4.576662063598633,0.842186152935028,-3.54,4.44,1.62
1739887083.656504,ble-pd-B43A31EB228D,32,13,-73.0,-82.0,-68.0,-50.0,-47.0,-47.0,-56.0,2.3562498839430184,-2.279860836499622,0.8130899787282012,2.9879676734763545,-0.11210487567688038,0.4833433889587775,-1.178263919636419,0.7613197250337149,0.22372191000736,0.916307644414029,1.4911923112835561,0.6776007657171117,0.6902115431818481,0.5493236940239796,-3.2974023818969727,4.583861351013184,0.8930500149726868,-3.54,4.44,1.62
1739887084.657034,ble-pd-B43A31EB228D,33,1,-68.0,-68.0,-67.0,-53.0,,-43.0,-58.0,2.341630727455138,-2.154732212682249,0.6786360300378067,2.906020076205744,,2.0888137327997565,-1.182748359005363,0.7303813831761009,0.22799045789205263,0.796688834575921,1.512531155833925,,1.1043274535553633,0.6387591928961469,-3.2985727787017822,4.59171962738037,0.9313149452209473,-3.54,4.44,1.62
1739887085.654814,ble-pd-B43A31EB228D,34,9,-75.0,-69.0,-67.0,-51.0,-42.0,-42.0,-51.0,2.3042623163035816,-2.155763654972436,0.7443013267197816,2.996504702666712,-0.11540849150568448,2.9528475236580065,-1.182748359005363,0.6364972981626738,0.21038528196619075,0.8256610311797568,1.5026166065697235,0.7122818311012059,0.8638278909625726,0.6387591928961469,-3.302489995956421,4.6037726402282715,0.9518333077430725,-3.54,4.44,1.62
1739887086.656082,ble-pd-B43A31EB228D,35,4,-67.0,-68.0,-67.0,-52.0,-42.0,-44.0,-53.0,2.297121848788861,-2.1446084721144216,0.7109662730391507,2.936274118821262,-0.09103068921078447,1.11615586743239,-1.1703409530657594,0.6450945147936675,0.2020925811610907,0.7232322603878376,1.5130082611432127,0.6960894446476094,1.2981560349510417,0.674305298334855,-3.31049108505249,4.619293212890625,0.9571927785873413,-3.54,4.44,1.62
1739887087.655218,ble-pd-B43A31EB228D,36,25,-75.0,-71.0,-70.0,-51.0,-45.0,-46.0,,2.3287964215298276,-2.1320026654106403,0.7195086285516888,-3.0173543245248338,0.044904427945270206,-3.055946709518106,,0.6913266584223069,0.19275573811635466,0.7472832681923433,1.5055036063494238,0.6801852081300659,1.1505511769652346,,-3.326639175415039,4.633119583129883,0.9532410502433777,-3.54,4.44,1.62
