CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Azim_7,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,Elev_7,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1740485117.783686,ble-pd-B43A31EF7B26,686,13,-76.0,-63.0,-73.0,-67.0,-55.0,-51.0,-51.0,1.6437557553864894,2.8398213483574266,1.1405333579206047,1.4211495767178182,0.9295590299296115,2.4981739194237633,0.38781205333777774,0.3097218064821484,0.22486290808689083,0.19852049983572423,0.27693130266541155,0.38350492735861075,0.43271299414071274,0.32499422297380265,-3.01564359664917,0.9502307772636414,0.6015320420265198,-2.34,0.39,1.96
1740485118.785158,ble-pd-B43A31EF7B26,687,33,-93.0,-60.0,-75.0,-72.0,-57.0,-56.0,-58.0,1.609800984120197,2.845565786828727,1.2046577495958595,1.481947413875455,0.9338717063487724,2.33149215009309,-0.09103068921078447,0.24616064008793162,0.38004790138787087,0.27139505681232756,0.23928908526428191,0.2588485823639678,0.47914097483845225,0.6960894446476094,-2.993485927581787,0.9303394556045532,0.6681520342826843,-2.34,0.39,1.96
1740485119.781435,ble-pd-B43A31EF7B26,688,34,-89.0,-61.0,-77.0,-73.0,-56.0,,,1.6275914328341445,2.8778038844563545,1.253576823027307,1.5151820663829898,0.9203251879707012,,,0.47425542731568804,0.400021176799788,0.25633311650370727,0.25267067079360306,0.21693783986056744,,,,,,-2.34,0.39,1.96
1740485120.784741,ble-pd-B43A31EF7B26,689,16,-77.0,-62.0,-73.0,-67.0,-67.0,-56.0,-45.0,1.574604114521492,2.8397196156037854,1.2759274024757972,1.5052186481127854,0.9352994119318998,2.166117457865369,-0.17890864878314883,0.4797242286141658,0.3091526889571985,0.21200491667263607,0.2552690005558957,0.393905294073701,0.2669786576536397,0.6728225524358776,-2.994422435760498,0.7897152304649353,0.7203171253204346,-2.34,0.39,1.96
1740485121.783733,ble-pd-B43A31EF7B26,690,0,-80.0,-64.0,,-64.0,-51.0,-53.0,-55.0,1.5571098093207614,2.862065667678422,,1.4299593136038002,1.0221004383142565,2.9696633926098346,0.3305411018946112,0.3256135877864374,0.2843219075855177,,0.3700099478966578,0.23858210514568914,0.7779718219940752,0.44909813324884745,-2.9974331855773926,0.808149755001068,0.7622371912002563,-2.34,0.39,1.96
1740485122.783588,ble-pd-B43A31EF7B26,691,17,-86.0,-61.0,,-75.0,,,-50.0,1.5888174052592448,2.8061360889934504,,1.4186669779496461,,,0.27798019823422176,0.36877257667517976,0.2704548111447183,,0.3719661395858619,,,0.6098205369109415,-2.988753080368042,0.7239840030670166,0.7991979718208313,-2.34,0.39,1.96
1740485123.783023,ble-pd-B43A31EF7B26,692,30,,-61.0,,-69.0,,,,,2.7896708292379264,,1.4717491047971056,,,,,0.3339369648783438,,0.24257419433743554,,,,,,,-2.34,0.39,1.96
1740485124.78227,ble-pd-B43A31EF7B26,693,25,-81.0,-62.0,,-68.0,-53.0,,,1.638636627139139,2.7752972162025507,,1.4820086665805268,0.8858577118639833,,,0.3029637356104497,0.3998918137498374,,0.24744559866913804,0.22631231144125444,,,-3.019782543182373,0.6924667358398438,0.853579044342041,-2.34,0.39,1.96
1740485125.783519,ble-pd-B43A31EF7B26,694,19,,-62.0,,-79.0,-53.0,-66.0,-45.0,,2.8120701445343648,,1.4521285317820558,0.8425476115822855,2.4335231778671345,-0.20500014420922336,,0.401344801151071,,0.4210430718909239,0.20074254871643915,0.8634572465648039,0.5490400412447797,-3.0465846061706543,0.7794423699378967,0.9135066866874695,-2.34,0.39,1.96
1740485126.781395,ble-pd-B43A31EF7B26,695,15,-76.0,-60.0,-74.0,-75.0,,,,1.6366360605282715,2.8039672106016895,1.3140100734317124,1.4904258535218313,,,,0.24508733623435924,0.41213333330600926,0.15185316239545232,0.3754558792992745,,,,,,,-2.34,0.39,1.96
