CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1733924639.089288,ble-pd-B43A31EF7B26,148,6,-67.0,-79.0,-54.0,,-48.0,-60.0,3.050706422436441,-2.2350078774205073,1.9031812013899423,,-1.3061065299846961,0.3417160991877701,0.31431682462697114,0.27329477284166515,0.8025902663934821,,0.4572405373110494,0.3971909845455961,-4.611941814422607,5.66937780380249,0.4910849332809448,-5.051824622697547,6.753636754057651,1.92
1733924640.08893,ble-pd-B43A31EF7B26,149,17,-69.0,-70.0,,-69.0,-53.0,-60.0,2.9623256932366355,-2.1596831623067607,,-2.1079772239525996,-1.1589723229912205,-1.7208267414142915,0.49890694465649293,0.2565282929220965,,0.1557504156899175,0.30309819887853945,1.3412798116131825,-4.828142166137695,5.863125324249268,0.46753501892089844,-4.639607069058449,6.767450646735454,1.92
1733924641.089835,ble-pd-B43A31EF7B26,150,0,-63.0,-74.0,,-66.0,-54.0,-65.0,2.958755459479275,-2.1237439365541957,,-1.9865830177737902,-1.1851889074343778,-0.834507169949473,0.5204498206358755,0.14910166758096655,,0.10244334327650889,0.4629519931987772,0.9638504580343694,-5.033503532409668,6.0631914138793945,0.4702591598033905,-4.226868698196538,6.781281992607952,1.92
1733924642.089749,ble-pd-B43A31EF7B26,151,20,-69.0,-75.0,,-66.0,,,2.9337052336337717,-2.087964367308981,,-1.774621094508002,,,0.47982123425687195,0.1608039968849382,,0.13746300447180457,,,-5.21881866455078,6.26741600036621,0.49385160207748413,-3.8145389812283783,6.795099644010186,1.92
1733924643.090308,ble-pd-B43A31EF7B26,152,6,-60.0,-70.0,,-69.0,-64.0,-68.0,2.841816056013896,-2.0698958845772295,,-1.7393521864018104,-1.0285494928804255,-2.097639401697106,0.28219780358958413,0.11676279427321506,,0.16087042610937888,0.5204388675544541,0.8230429431798438,-5.38170862197876,6.457586288452148,0.5454866290092468,-3.401943288718877,6.808926208564106,1.92
1733924644.088241,ble-pd-B43A31EF7B26,153,4,-57.0,-79.0,,-69.0,-53.0,-62.0,2.7963308624919962,-2.084600528536102,,-1.7103361142190157,-0.8237112472051779,0.20413234365090327,0.2992746915789583,0.12225067878537889,,0.17051606268250963,0.5030356836166388,1.1263736126985138,,,,-2.990430467173037,6.822716484844651,1.92
1733924645.088496,ble-pd-B43A31EF7B26,154,14,-57.0,-85.0,-74.0,-70.0,,,2.7579163616642575,-2.05397177915521,0.17865043856080445,-1.6608346074571676,,,0.26985431825317585,0.11855247181526193,0.4015401107275147,0.17899089041665747,,,-5.418708324432373,6.597946643829346,0.5965680480003357,-2.577960133678369,6.836538848471265,1.92
1733924646.088712,ble-pd-B43A31EF7B26,155,32,-57.0,,-85.0,-66.0,,-61.0,2.6100081231467827,,0.24797545121276612,-1.6129560310636142,,-0.39595558184793617,0.24305755807528492,,0.3437942561791086,0.19939236884234574,,0.7104807461583729,-5.40905475616455,6.703136444091797,0.6956074237823486,-2.1655058824257356,6.8503606731631255,1.92
1733924647.086658,ble-pd-B43A31EF7B26,156,6,-51.0,,-76.0,-69.0,-53.0,-58.0,2.568936320183363,,0.1681597143947643,-1.6269469478503453,-0.7031041972621607,-0.5949073039602547,0.3024469159114062,,0.3459116356932897,0.22706888764158753,0.4297841091456171,0.5255180919419574,,,,-1.7539877001325515,6.864151129088589,1.92
1733924648.088395,ble-pd-B43A31EF7B26,157,6,,,-69.0,-67.0,-59.0,-56.0,,,0.11633246905295029,-1.6523617604490803,-0.07582009428286533,-0.611386105500202,,,0.43710742603384994,0.24021859506374682,0.4003919552325633,0.45724053728644865,,,,-1.3409062414405701,6.87799397223582,1.92
1733924649.089942,ble-pd-B43A31EF7B26,158,17,,,-69.0,,,,,,0.09971780596027295,,,,,,0.6984127974507897,,,,,,,,,
