CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1734526996.169001,ble-pd-B43A31EF7B26,257,25,-78.0,-92.0,-75.0,-85.0,-55.0,-58.0,2.4544257196321357,-2.373138053679647,1.146120403571482,2.9838174032335747,2.467556132407176,-1.5299297616058891,0.3659330144523964,0.4012026216383744,0.48152449222154575,0.30040430464482903,1.0528410767977079,0.6621548382320691,-2.168818712234497,3.99544882774353,-3.362576484680176,-6.734529667504711,4.462858712931759,1.92
1734526997.171445,ble-pd-B43A31EF7B26,258,14,-77.0,-86.0,-70.0,-82.0,-52.0,-62.0,2.526133995143609,-2.417477288984485,1.1835553937502898,2.9970815433588234,2.9248703956072974,-1.8671616444302346,0.4117373545414281,0.333474107480888,0.4623708046351005,0.3386343149880528,0.7561228459632585,0.9835454895051615,-2.35849666595459,4.041545391082764,-3.0244624614715576,-7.082801834664871,4.462102484741833,1.92
1734526998.171482,ble-pd-B43A31EF7B26,259,17,-78.0,-85.0,-67.0,-73.0,-56.0,-62.0,2.6055073809045486,-2.404759096882703,1.922973814611411,3.0731749799212214,-3.0492024988092816,-2.2360448912795974,0.4875216979698088,0.2843772680466777,0.5015362836007282,0.4576958916575754,0.7134693983525777,0.584712473478281,-2.5563430786132812,4.093219757080078,-1.6456842422485352,-7.126807320163885,4.698577575856094,1.92
1734526999.171645,ble-pd-B43A31EF7B26,260,2,-77.0,-75.0,-73.0,-69.0,-47.0,-62.0,2.6003935789793786,-2.4344948883500916,2.279395848573294,3.087846866998686,-2.846128511242785,-2.272402675299763,0.45431317773047036,0.2802831905028989,0.36590658257857733,0.38323640429248185,0.5902139198998597,0.46706355903428814,-2.7693543434143066,4.151368618011475,-0.04640081524848938,-7.123112281427679,4.9723799462089495,1.92
1734527000.171512,ble-pd-B43A31EF7B26,261,5,-70.0,,-69.0,,,,2.6291264239802437,,2.144497151980856,,,,0.49201757994305334,,0.5254548657200296,,,,,,,-7.119418332551343,5.2461015579454475,1.92
1734527001.170616,ble-pd-B43A31EF7B26,262,20,-84.0,-83.0,-66.0,-76.0,,-61.0,2.6103239740520663,-2.401408573915274,2.0998561805245117,-3.131573042620588,,-2.2986203791504014,0.41104310173475805,0.19381968761659815,0.389933555354245,0.4255366901772418,,0.32680604178788275,-3.033005714416504,4.24342441558838,0.455888032913208,-7.115727202532908,5.5196142923115,1.92
1734527002.170508,ble-pd-B43A31EF7B26,263,10,-79.0,-83.0,-63.0,-75.0,,,2.665303336860098,-2.4058488624007635,2.264985483914875,-2.966658123697976,,,0.3690090653799788,0.17815259388452775,0.5280229852487066,0.39031392133693554,,,-3.4300014972686768,4.4405694007873535,0.59822815656662,-7.112033161295566,5.793342747998537,1.92
1734527003.171755,ble-pd-B43A31EF7B26,264,15,-81.0,-80.0,-63.0,-79.0,-62.0,,2.683055968686566,-2.4084044317828033,2.342006233168839,-2.888434957211842,-2.4336465880975884,,0.3038478052238152,0.22489881082733645,0.45178433982787203,0.22469582801800198,0.5356574293491944,,-3.778261661529541,4.643170356750488,0.6060413122177124,-7.108334110397263,6.067442419562799,1.92
1734527004.170547,ble-pd-B43A31EF7B26,265,4,-68.0,-74.0,-57.0,-69.0,-58.0,-59.0,2.8422022143719574,-2.3939642397201757,2.4256081861086063,-2.8821626802124873,-2.379850115700457,-2.3329693963528872,0.4212778961200416,0.23038793537388283,0.769286837750796,0.19838461204110294,0.4689886876191574,0.5880971270222586,-4.044381618499756,4.73478364944458,0.585195302963257,-7.104644133044181,6.340869741426127,1.92
1734527005.168289,ble-pd-B43A31EF7B26,266,3,-67.0,,-60.0,-79.0,-60.0,,3.0383504202429092,,2.48737594653525,-2.864164504933514,-2.7783467969107405,,0.3953224285305067,,0.7532748480128035,0.12460931572718596,0.9457245355558933,,-4.277246475219727,4.874792098999023,0.5526655912399292,-7.100958038547789,6.614009343608803,1.92
1734527006.171217,ble-pd-B43A31EF7B26,267,5,-77.0,-79.0,-51.0,,-58.0,,2.98252470484045,-2.3806071552728834,2.547853671729859,,-2.0468472840309313,,0.4216910189841401,0.23538435847400774,0.6578665027494696,,0.848224611542527,,-4.55660057067871,5.073519706726074,0.560259997844696,-6.881976399876699,6.692306226012801,1.92
1734527007.170799,ble-pd-B43A31EF7B26,268,34,-70.0,-83.0,-56.0,,-59.0,-66.0,3.0271299899381874,-2.303204775034711,2.5171634033277863,,-2.2781226365927436,-2.301838195070144,0.4870017823459981,0.30433935818201646,0.7139945535146798,,0.5293811300580165,0.3679140947667601,-4.833009243011475,5.329510688781738,0.505853235721588,-6.588902396928309,6.702127478862522,1.92
1734527008.171697,ble-pd-B43A31EF7B26,269,32,-70.0,-77.0,-55.0,,-56.0,,3.0953825476191743,-2.3337240684948015,2.5155846814335874,,-2.2768283355044954,,0.45344259037012347,0.31377913240288413,0.8019007074082333,,0.33219874658635185,,-5.109711170196533,5.597139358520508,0.41559934616088867,-6.29544254730813,6.711961661885806,1.92
1734527009.17235,ble-pd-B43A31EF7B26,270,19,-76.0,-90.0,-55.0,,-54.0,-64.0,-3.125188380223232,-2.336684172046424,2.516842226100323,,-1.4615019497176798,-1.4615019497176798,0.3223004489428107,0.3104837701595337,0.8633705932669518,,0.7263469181400003,0.7263469181400003,-5.392614841461182,5.8626909255981445,0.34723544120788574,-6.002054530844933,6.7217934376959265,1.92
1734527010.171985,ble-pd-B43A31EF7B26,271,26,-67.0,,-56.0,,-56.0,-68.0,-3.119507324985875,,2.4869833965905723,,-1.7375955870753539,-1.8774689205212998,0.3634230849935376,,0.8799334578764271,,0.6631067919794621,0.5163830409629435,,,,-5.70896498847891,6.73161521128972,1.92
1734527011.169971,ble-pd-B43A31EF7B26,272,15,-86.0,,-57.0,-74.0,-55.0,-60.0,3.0828214820217066,,2.4953973877385685,-2.055111878417873,-1.408792143389794,-1.85850626441529,0.33152663764425394,,0.8962667579999375,0.4905264094696907,0.6098205369567771,0.5466598874580512,-5.646137237548828,6.13745403289795,0.32961305975914,-5.41635892723886,6.74142078286512,1.92
