CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1734021721.746168,ble-pd-B43A31EF7B26,106,9,-66.0,-74.0,-75.0,-65.0,,,2.567795421972373,-3.0547520304483804,1.8370458567755685,2.5513157811469624,,,0.42261556864607475,0.20341815294892082,0.2179536695338165,0.13855371874100333,,,-6.18335199356079,1.677968978881836,0.8488579392433167,-7.13759188024415,2.5103445000931295,1.92
1734021722.74919,ble-pd-B43A31EF7B26,107,23,-80.0,-69.0,-69.0,-87.0,,,2.5131324427018424,-3.056288141765138,1.8974053376177784,2.5254996301719523,,,0.34866640952486766,0.20409879034451783,0.34991446668021964,0.1896307016694716,,,-6.424564838409424,1.612214207649231,0.808183193206787,-7.136225361800253,2.8616373486347864,1.92
1734021723.747896,ble-pd-B43A31EF7B26,108,24,-70.0,-92.0,-69.0,-71.0,-43.0,-52.0,2.5133721271999496,-3.0368108468167345,1.9230228167754686,2.562956990903917,2.2828512265671486,-2.5247053853233647,0.3523322507653618,0.2334192451951519,0.3251384465584536,0.2203634142014179,0.48665990423700656,0.2590751733940922,-6.656405448913574,1.5822709798812866,0.730089247226715,-7.134864723480227,3.2114185853331274,1.92
1734021724.747079,ble-pd-B43A31EF7B26,109,14,-75.0,-72.0,-68.0,-76.0,-42.0,-52.0,2.5509882123328826,-3.037607664614886,1.9115856051580142,2.6365816771358115,2.4151250589625244,-2.4260229445196035,0.24839534849288755,0.2756681320708733,0.4295755737074287,0.2659007391016555,0.5285947190946547,0.3527088624858705,-6.8684539794921875,1.582705020904541,0.6354264616966248,-7.133503435294795,3.561366883859379,1.92
1734021725.748266,ble-pd-B43A31EF7B26,110,2,-68.0,-87.0,-72.0,-67.0,-40.0,-57.0,2.5701821469413018,-2.941882203444751,1.8820138644137745,2.716158528404033,2.5027769932160377,-2.220843353106984,0.22867315923749443,0.27158763664865393,0.30615623325669583,0.32288141753461147,0.5280272988270851,0.6590921118210813,-7.022831916809082,1.710500717163086,0.6115060448646545,-7.132139416857225,3.9120170522035185,1.92
1734021726.744823,ble-pd-B43A31EF7B26,111,23,-69.0,-79.0,-68.0,-66.0,-42.0,-57.0,2.6084991760731437,-2.872071962842177,2.0006923120709756,2.815786852151679,2.6625310793096855,-2.3032599776510425,0.24804461017732413,0.3221050394978261,0.4157776029416737,0.45917953870085854,0.48986944804807175,0.4096886622415204,-7.186473846435547,1.9298313856124878,0.5126644372940063,-7.130781706337521,4.261045635090163,1.92
1734021727.746618,ble-pd-B43A31EF7B26,112,35,-94.0,-85.0,-69.0,-72.0,-40.0,-53.0,2.621978499614471,-2.8066103979835932,1.950671755212671,2.840206441451052,2.954939141129754,-3.044687422840589,0.23831533370120808,0.32009621708757935,0.5159129259818438,0.5324236592129808,0.5679839333859145,0.7655951653031698,-7.296669960021973,2.2122135162353516,0.49586230516433716,-6.997777706120372,4.462287103694744,1.92
1734021728.74626,ble-pd-B43A31EF7B26,113,32,-72.0,-73.0,-75.0,-72.0,-38.0,-55.0,2.7043788342703947,-2.674504558426322,1.8560704143386584,2.8609982727135184,3.0124002745535887,-2.321550338896888,0.27872920271732404,0.32045311396316356,0.5527015336745758,0.6323708632116505,0.6243441823492256,0.700085660241896,-7.303915977478027,2.558499574661255,0.4327935576438904,-6.68897430467134,4.46295763053938,1.92
1734021729.746568,ble-pd-B43A31EF7B26,114,8,-67.0,-84.0,-75.0,-74.0,-37.0,-53.0,2.844004641797723,-2.6095266236216963,1.8390746528939907,2.785319756648955,2.8895147931057394,-1.967580629725402,0.3225976577204635,0.23155709638194125,0.5682782297323947,0.6248482986595311,0.699722445259044,0.738547576838191,-7.252613067626953,2.954599380493164,0.34492653608322144,-6.379965166503197,4.463628604114825,1.92
1734021730.74609,ble-pd-B43A31EF7B26,115,25,-67.0,,-68.0,-65.0,-41.0,-64.0,2.7319739768535776,,1.8426661919400718,2.8575111295821687,2.7055040948603075,-2.873862383893496,0.2211519429106767,,0.4891001868374124,0.6512034068601458,0.8063018531990445,0.8547494955186153,-7.208601474761963,3.228040933609009,0.2192128449678421,-6.071198834733284,4.464299050467424,1.92
1734021731.747052,ble-pd-B43A31EF7B26,116,30,-72.0,,-70.0,-61.0,,,2.685976923770165,,1.8105985366222095,2.943131225995998,,,0.2061977774024206,,0.5008654666116509,0.5664287975133893,,,-7.140436172485352,3.480940580368042,0.15164555609226227,-5.761987666813943,4.464970462724472,1.92
1734021732.747112,ble-pd-B43A31EF7B26,117,10,-66.0,,-67.0,-63.0,-41.0,,2.6668660797877566,,1.7713643148109441,2.998114317229556,1.976725717324673,,0.2114056721378546,,0.49740811759499637,0.5249215344222276,1.189339934872027,,-7.034244060516357,3.7328524589538574,0.2643139064311981,-5.45305513931598,4.465641269949706,1.92
1734021733.747093,ble-pd-B43A31EF7B26,118,26,-69.0,,-71.0,-58.0,-50.0,,2.647185319332071,,1.613429274789321,3.0869834701732826,0.9841738748136317,,0.22289183598509593,,0.7259836386890257,0.563664436301887,1.1475970569569371,,-6.861253261566162,3.996852159500122,0.33325138688087463,-5.144147016023436,4.466312024184348,1.92
1734021734.758207,ble-pd-B43A31EF7B26,119,7,-67.0,,-69.0,-53.0,-46.0,-54.0,2.596744515653752,,1.4932200421375423,2.9862829577707704,0.6021993848373798,-1.256825230456276,0.2356678686168035,,0.5366051883090551,0.6255102273484701,0.8482246114463361,0.7904542643632879,,,,-4.8317997532506265,4.466990246067771,1.92
1734021735.746893,ble-pd-B43A31EF7B26,120,34,-66.0,-71.0,-92.0,-53.0,,-52.0,2.528405671553447,-2.277384629318066,1.4367280038303456,2.9621866762277334,,-1.011856800636595,0.2216254196629792,0.25140175775796436,0.6444098826564354,0.6314163196979388,,0.5021740092564667,-6.641502380371094,4.21694564819336,0.4020034968852997,-4.526380813505161,4.467653423989383,1.92
