CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1733158839.917087,ble-pd-B43A31EF7B45,995,22,-73.0,-77.0,-70.0,-76.0,-51.0,2.8221193165916696,-2.980932134508583,1.6820472181718666,2.545619812207501,2.2801380241223854,0.3757466299112839,0.5023161237469307,0.2883456443870048,0.4816589152775675,0.26973703439420743,-4.845773220062256,2.4836008548736572,0.44312456250190735,-7.135700779051206,2.9964925853365036,1.92
1733158840.918203,ble-pd-B43A31EF7B45,996,34,-82.0,-76.0,-70.0,-82.0,-50.0,2.222767989050503,-2.9658538490487723,1.689927511837411,2.605070089853558,2.2986203791504014,0.2476944044939787,0.4842583935280802,0.3658594446272829,0.46514295559279123,0.32680604178788275,-4.965423583984375,2.389768362045288,-0.059868551790714264,-7.134106664331238,3.406293933705296,1.92
1733158841.918858,ble-pd-B43A31EF7B45,997,10,-78.0,-80.0,-73.0,-67.0,-45.0,2.345520007911089,-2.939521311138396,1.6938317059954673,2.6556765421516797,2.4384884561853775,0.5053922745430539,0.4709203839720955,0.43434179982082993,0.44733013632568724,0.42978410920918814,-5.129310607910156,2.3403899669647217,-0.8130546808242798,-7.132513283678937,3.8159065742504215,1.92
1733158842.917662,ble-pd-B43A31EF7B45,998,18,-72.0,-73.0,-67.0,-70.0,-40.0,2.5574809990704956,-2.905301289027532,1.6568776827095277,2.6801147735786826,2.5926783726584968,0.4020084941842324,0.47046095539454313,0.41442128828800995,0.5033247960097982,0.3786110683485523,-5.32495927810669,2.344209671020508,-0.1991869956254959,-7.130922850443665,4.22476151808924,1.92
1733158843.920228,ble-pd-B43A31EF7B45,999,23,-74.0,,-72.0,,-45.0,2.5815943248445095,,1.7747923357660942,,2.7881169260089846,0.2925333653326135,,0.44808610789061987,,0.649692506372914,-5.4783501625061035,3.370342969894409,0.77760511636734,-6.94919722863438,4.462392589949516,1.92
1733158844.919416,ble-pd-B43A31EF7B45,1000,14,-75.0,,-72.0,,-44.0,2.6019738987702317,,1.8882344760879815,,2.8009707191424105,0.22940501254980503,,0.507452163067203,,0.6004519771043143,-5.596956253051758,3.662202835083008,0.7855854630470276,-6.52212265908659,4.463319927414711,1.92
1733158845.920807,ble-pd-B43A31EF7B45,1001,24,-81.0,,-79.0,,-40.0,2.6296324245873586,,1.773001093616907,,2.912074136226155,0.1447168061356647,,0.3423808832990899,,0.7024531482919262,-5.79112720489502,4.24760341644287,1.3805387020111084,-6.094106479674877,4.464249309464544,1.92
1733158846.918993,ble-pd-B43A31EF7B45,1002,15,-80.0,,-67.0,,-30.0,2.6022300948670973,,1.684106906958934,,2.678004787132648,0.18467767145035818,,0.2792106689528967,,0.906611418367483,,,,-5.6674601866062755,4.465175716982482,1.92
1733158847.918227,ble-pd-B43A31EF7B45,1003,12,-76.0,,-63.0,,-28.0,2.6221026029212684,,1.6033827658931061,,1.57079632638154,0.16608923980528223,,0.25343538085586254,,1.3264502315156905,,,,-5.240365955663233,4.466103097139865,1.92
1733158848.919652,ble-pd-B43A31EF7B45,1004,5,-65.0,-66.0,-64.0,-59.0,-34.0,2.6190026834124165,-2.0695640547054057,1.5666023807102398,0.6374124268922522,0.43788230926783134,0.2215557613557168,0.5970181321101483,0.2243140139414687,0.9879381556216723,1.058326010732079,-5.7024188041687,4.51036787033081,1.497196912765503,-4.812335243915899,4.4670325107447955,1.92
