CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1732555197.057872,ble-pd-B43A31EF7B26,224,24,-81.0,-73.0,-72.0,-63.0,,2.652803523967702,-2.5168339703009432,1.3892411784331427,3.0131159036499726,,0.15510115366091295,0.35441181339206373,0.5992366784562388,0.4611241456393208,,-5.120678424835205,1.5779200792312622,0.23375117778778076,-5.079361941916792,4.466452696635223,1.92
1732555198.057382,ble-pd-B43A31EF7B26,225,29,-69.0,-72.0,-67.0,-60.0,,2.6064714452191575,-2.473394350812334,1.2115361620593164,3.0329010600203894,,0.10924376673191825,0.3359040089489899,0.5601034570293147,0.36484331551336324,,-5.3832368850708,1.9373189210891724,0.287869542837143,-4.610050715166223,4.467471745565866,1.92
1732555199.058025,ble-pd-B43A31EF7B26,226,23,-81.0,-77.0,-75.0,-52.0,,2.5342811375503795,-2.4594295330042857,1.1814986344404217,3.0297473446575176,,0.0859692701222525,0.30903228078641326,0.5366728326007432,0.43784275810033446,,-5.616227626800537,2.32829475402832,0.37377551198005676,-4.1402074981205015,4.468491949644969,1.92
1732555200.056616,ble-pd-B43A31EF7B26,227,12,-76.0,-63.0,-71.0,-41.0,,2.525145429746972,-2.436349513733223,1.1640831588079574,2.9864555306094074,,0.145362972239902,0.27502606057681206,0.5462670701648353,0.613165477010544,,-5.783764362335205,2.681387186050415,0.465403437614441,-3.67132777982646,4.469510061610531,1.92
1732555201.05931,ble-pd-B43A31EF7B26,228,32,-79.0,-81.0,-74.0,,,2.4068968162897093,-2.3821741592582857,1.1245029923710905,,,0.1441273986521597,0.35680536271128604,0.5175335926632115,,,-5.844079971313477,2.9858152866363525,0.571476936340332,-3.20052153357036,4.470532356783629,1.92
1732555202.056956,ble-pd-B43A31EF7B26,229,26,-79.0,-67.0,-79.0,,,2.3085968772937946,-2.3412967670544416,1.1741064982026888,,,0.150587511732149,0.3939466062218581,0.4691615658091799,,,-5.7870774269104,3.2847983837127686,0.7045018672943115,-2.732085531806698,4.471549505275849,1.92
1732555203.061908,ble-pd-B43A31EF7B26,230,21,-82.0,-69.0,-86.0,,,2.2609673064621636,-2.321504686465191,0.8780775009127508,,,0.19912167516229598,0.392620052393376,0.4777913062949863,,,-5.6435322761535645,3.5561842918396,0.8717872500419617,-2.260219061290707,4.472574102589481,1.92
1732555204.094837,ble-pd-B43A31EF7B26,231,8,-70.0,-73.0,-74.0,,,2.218498409190888,-2.2763854112770683,0.9937226080883517,,,0.1957055552082673,0.3707460789114693,0.31955955683841475,,,-5.443471908569336,3.795700788497925,0.98717200756073,-1.7752162337689832,4.473627223811759,1.92
1732555205.062913,ble-pd-B43A31EF7B26,232,4,-67.0,-70.0,-73.0,,,2.2001279239915212,-2.1505077734031106,0.7131386135403284,,,0.21381009048327584,0.2893789508899555,0.23645914371093646,,,,,,-1.3206645683051228,4.474614224254557,1.92
1732555206.059683,ble-pd-B43A31EF7B26,233,15,-75.0,-66.0,-76.0,-71.0,,2.2055091072901356,-1.0407947793038292,0.7288659113577912,0.16669524211132974,,0.2226997887809876,0.12658995024176992,0.35838305263056264,0.28888992793478974,,-5.1918182373046875,4.021013259887695,1.0734846591949463,-1.4179657132366152,4.474402947340558,1.92
1732555207.058857,ble-pd-B43A31EF7B26,234,31,-72.0,-79.0,-81.0,-75.0,,2.0484502472671484,-1.4938972840027496,0.6846193540588877,0.13384701427796541,,0.35946932274969234,0.2877529911759213,0.37602259997924337,0.28507807888753206,,-4.967132568359375,4.20214033126831,1.1315194368362427,-1.8622454513917333,4.473438251065961,1.92
1732555208.064998,ble-pd-B43A31EF7B26,235,36,-71.0,-77.0,-81.0,-65.0,,1.765643312157236,-1.9562321692526476,0.6900830953512943,0.09956334261704836,,0.4699951019408611,0.31961488401006116,0.38515604409572457,0.33315293025342446,,-4.77015495300293,4.341050148010254,1.1548396348953247,-2.3096230453114397,4.47246682819625,1.92
1732555209.059855,ble-pd-B43A31EF7B26,236,16,-67.0,-75.0,-86.0,-60.0,,1.8017280796633737,-2.020404764143633,0.8872441013848036,0.07011996623735031,,0.5795450656191112,0.34450621900702755,0.45027183077627514,0.25020321875413104,,-4.557844161987305,4.4013800621032715,1.1215916872024536,-2.7519832422959354,4.471506299958268,1.92
1732555210.058748,ble-pd-B43A31EF7B26,237,16,-74.0,-69.0,-76.0,-53.0,,1.8128957793785119,-2.045493738982997,1.1070821904164465,0.13655944384821112,,0.7224309152158328,0.22063492347455146,0.34914854155071284,0.5394763422802695,,-4.319068908691406,4.427258491516113,1.057011604309082,-3.1961380346393913,4.47054187498742,1.92
1732555211.061911,ble-pd-B43A31EF7B26,238,13,-72.0,-82.0,-73.0,-47.0,,1.8816058681347743,-2.04652504811513,1.1186930401369737,0.15742850678229003,,0.6195395533425669,0.3476773114960122,0.30725239036137253,0.5984477169833029,,-4.07018756866455,4.436071872711182,0.980647325515747,-3.6421914697436906,4.469573327358164,1.92
1732555212.07129,ble-pd-B43A31EF7B26,239,13,-78.0,-64.0,-68.0,,,1.897794691769148,-2.023895902016618,1.06800935616724,,,0.737662332438323,0.36783640897298964,0.22102374499370303,,,-3.8406198024749756,4.431794166564941,0.9169551730155945,-4.091008830703117,4.468598778219619,1.92
