CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1732553996.192378,ble-pd-B43A31EF7B26,1241,36,-76.0,-78.0,,-69.0,-51.0,2.8375784340873618,-2.576496768201989,,3.014983844838554,0.3206704947237595,0.24059852828276027,0.35318249823288317,,0.4649903231728161,0.3829495949576423,-2.137247323989868,1.0957378149032593,0.035504505038261414,-6.706846359151791,4.462918823673129,1.92
1732553997.192898,ble-pd-B43A31EF7B26,1242,31,,-75.0,,-72.0,-47.0,,-2.4668253976675447,,3.0399105000094777,0.019766509009504992,,0.31997344536132666,,0.4890539144134723,0.48861121033297766,,,,-6.2063312946016085,4.46400562772176,1.92
1732553998.191918,ble-pd-B43A31EF7B26,1243,14,-69.0,-74.0,,-71.0,-42.0,2.705674195824609,-2.051970413596015,,3.043445047408231,-0.2203523532065835,0.3899917121345496,0.2946644268368949,,0.5532539065741718,0.7731610707990294,,,,-5.706566612449404,4.465090802411584,1.92
1732553999.192713,ble-pd-B43A31EF7B26,1244,17,-70.0,-67.0,-77.0,-61.0,-38.0,2.5962507655876514,-2.0949623557053823,1.6301741664593032,3.003819873548942,-1.0799823644567508,0.3718202649371528,0.22909272362247965,0.3678211290862353,0.5016675108634419,1.2128201028407462,-2.488463878631592,1.2189159393310547,0.27373117208480835,-5.2059139777929255,4.466177905175996,1.92
1732554000.19888,ble-pd-B43A31EF7B26,1245,8,-75.0,,-72.0,-60.0,-41.0,2.622760936342736,,1.6414063146728215,3.049893625671749,-2.783024068957525,0.44289960166769055,,0.3206269518033185,0.4148367414180623,1.1087667688820775,,,,-4.702573973641821,4.467270843217413,1.92
1732554001.209739,ble-pd-B43A31EF7B26,1246,20,-72.0,-78.0,-75.0,-56.0,-41.0,2.559837364002998,-1.9914793725959554,1.520429026362664,3.0549797307215822,-2.9091685386796886,0.4586972069379316,0.21752040651397422,0.2912297146895061,0.5774263212348714,0.8241864210570297,-2.9018301963806152,1.4726643562316895,0.383528858423233,-4.196886773349839,4.468368877893177,1.92
1732554002.191788,ble-pd-B43A31EF7B26,1247,23,-80.0,-68.0,-74.0,-42.0,-52.0,2.5388825472818186,-2.0779058741878607,1.4240130075218713,3.0532843623716377,-2.9803145334922165,0.5167982605967271,0.18836515087470915,0.3226195622204294,0.7593524479364734,0.7091235632294006,-3.2916533946990967,1.8064029216766357,0.4371180534362793,-3.705611917648362,4.469435618017466,1.92
1732554003.192012,ble-pd-B43A31EF7B26,1248,33,-74.0,-76.0,-82.0,,-60.0,2.4774801725567337,-1.9795430845902202,1.1832930723829171,,-2.964098894948099,0.5210027261676896,0.21823628085974434,0.29263210203002815,,0.4821572719948237,-3.640906810760498,2.156897783279419,0.4707252085208893,-3.2052449285580473,4.470522100539292,1.92
1732554004.19211,ble-pd-B43A31EF7B26,1249,1,-72.0,-72.0,-67.0,,-53.0,2.4304524761314603,-1.968205208881426,1.071444035025115,,3.056434232445061,0.4691139618046948,0.2083793224541158,0.23811714458183575,,0.6091605844056303,-3.925478458404541,2.513791799545288,0.508353054523468,-2.7049409715891626,4.4716084461949785,1.92
1732554005.206996,ble-pd-B43A31EF7B26,1250,18,-81.0,-73.0,-73.0,,-48.0,2.4042677436615834,-1.9565063416868713,1.0404389809821946,,3.0791846889529233,0.4430924478201259,0.23048066331408804,0.18014786746272876,,0.5750689196023472,-4.14087677001953,2.8764374256134033,0.5467039942741394,-2.1972392446860756,4.472710855156018,1.92
1732554006.192308,ble-pd-B43A31EF7B26,1251,34,-73.0,-67.0,-80.0,,,2.383689497918541,-1.8718092969068634,0.9701288650430127,,,0.48949173809668134,0.2671151572034885,0.30632907241144197,,,-4.330220699310303,3.242795705795288,0.5667506456375122,-1.7043320571415297,4.47378113967883,1.92
1732554007.193449,ble-pd-B43A31EF7B26,1252,18,-75.0,-82.0,-77.0,,-51.0,2.395287031833618,-1.9619651561312612,0.9433449213278677,,3.141592653589793,0.5486943417613608,0.2539970248850034,0.1974758249638702,,0.5410520681697462,-4.489033222198486,3.621783494949341,0.6250516176223755,-1.2035063342785834,4.474868618282007,1.92
1732554008.206977,ble-pd-B43A31EF7B26,1253,31,-79.0,-73.0,,-69.0,-50.0,2.326181729971588,-1.7779533748219638,,0.014283331874421979,-2.9334829498890636,0.5045316740367948,0.13527644102593023,,0.33753849077851245,0.3936397175822344,-4.552947998046875,4.0123138427734375,0.7174164056777954,-1.5802397120556253,4.4740505902360574,1.92
1732554009.197873,ble-pd-B43A31EF7B26,1254,17,-76.0,-72.0,,-63.0,-55.0,2.0006214719859794,-1.6578782323310708,,0.023983896145035603,-2.9334829498890636,0.3420469561879076,0.1435692000876791,,0.22990775078458472,0.3936397175822344,-4.55680227279663,4.3897705078125,0.829869508743286,-2.0656421834581717,4.472996601238524,1.92
1732554010.19947,ble-pd-B43A31EF7B26,1255,36,-77.0,-77.0,,-68.0,-50.0,2.0886847523838474,-1.6486069696281778,,0.05926199215698825,-3.024174027391196,0.2791868336611405,0.2477001469350792,,0.24993871692361572,0.46844964278048146,-4.361731052398682,4.750420093536377,0.9061477184295654,-2.5562866700131446,4.4719312298797105,1.92
1732554011.203436,ble-pd-B43A31EF7B26,1256,11,-74.0,-69.0,,-57.0,-64.0,2.0596046311768363,-1.6675479039330392,,0.17579366565947646,-2.8806170647261466,0.28172892079016204,0.25359758401100513,,0.45623644609069836,0.3551413412707248,-4.068746089935303,4.946604251861572,0.9816259741783142,-3.048091640064622,4.470863338680334,1.92
1732554012.195053,ble-pd-B43A31EF7B26,1257,29,-77.0,,,-49.0,-51.0,2.156968735365697,,,0.14565919897690283,3.063272491594684,0.2772575066094326,,,0.6588402210230297,0.4699981115991169,-3.787764072418213,5.04567575454712,1.0587695837020874,-3.5338473020965395,4.469808582774802,1.92
1732554013.197704,ble-pd-B43A31EF7B26,1258,24,-78.0,-72.0,,,-51.0,2.1935046423604945,-1.6900385656548678,,,3.101687045897026,0.27395576942422284,0.2635518476649624,,,0.5058078446186874,,,,-4.025008103385711,4.468742090304992,1.92
1732554014.199085,ble-pd-B43A31EF7B26,1259,17,-73.0,-74.0,-73.0,,-46.0,2.332269716223509,-1.9056070748268954,0.9166944019833358,,3.0058227469663095,0.2554429216198347,0.43577880825552306,0.5047757194611869,,0.4501533302477326,-3.52757477760315,5.12022876739502,1.1040713787078857,-4.515546779710526,4.467676948699475,1.92
1732554015.191837,ble-pd-B43A31EF7B26,1260,9,-69.0,-79.0,-69.0,,-46.0,2.3804873130238295,-1.9812597582288853,0.901072032712822,,-3.024174027391196,0.2276063135495655,0.3079023681149199,0.47651292239272103,,0.46844964278048146,-3.3018057346344,5.180182933807373,1.1364532709121704,-5.001858435312951,4.46662098552546,1.92
1732554016.19259,ble-pd-B43A31EF7B26,1261,13,-67.0,-69.0,-74.0,,-43.0,2.521552825436455,-2.2346084032569955,1.0039462171970568,,-2.8225179182843827,0.1614864984932983,0.20007325590929492,0.5849801113507722,,0.6900442017982563,-3.1178102493286133,5.23258924484253,1.1626765727996826,-5.492089478190824,4.465556511906383,1.92
1732554017.192115,ble-pd-B43A31EF7B26,1262,34,-78.0,-87.0,-73.0,,-40.0,2.5057240611814597,-2.2557943823607935,1.0315413597802399,,-2.125135645315034,0.21411915032777953,0.21858319088124079,0.5525212376687774,,1.071994268595811,-2.975165605545044,5.271751880645752,1.189752221107483,-5.981718970315759,4.46449334447735,1.92
1732554018.196723,ble-pd-B43A31EF7B26,1263,28,-80.0,-76.0,,-75.0,-46.0,2.525178985576707,-2.2553570913098024,,-3.0043080309767536,-0.8940182054064003,0.2042701314711508,0.2147989721302927,,0.2665199573446126,0.9978620944875678,-2.869380474090576,5.27112865447998,1.2103782892227173,-6.473838431884651,4.463424770400117,1.92
1732554019.193028,ble-pd-B43A31EF7B26,1264,19,-77.0,-77.0,-71.0,,-52.0,2.640672825202391,-2.26629416127454,1.03288891929182,,-0.27858511204626907,0.18744412990121886,0.228592914864899,0.664265546216712,,0.7135323483322165,,,,-6.961890567800745,4.462365027997092,1.92
1732554020.19335,ble-pd-B43A31EF7B26,1265,14,-74.0,-90.0,-75.0,-69.0,-50.0,2.9951385010275016,-2.218150467194469,1.046765852783896,-2.9535617627214026,-0.02185263006173534,0.29644142107425026,0.2224404301803275,1.092422753617078,0.27214536915994375,0.6456570582082699,-2.87177848815918,5.266934394836426,1.2150260210037231,-7.125663059066397,4.7833673231799585,1.92
1732554021.193408,ble-pd-B43A31EF7B26,1266,21,-70.0,-76.0,-76.0,-75.0,-48.0,2.958418835917489,-2.369043709819759,1.0281948315544462,-2.9624636449811015,0.44121977577827254,0.24892085675498743,0.17530154677954346,0.874437891808994,0.2880564583821358,0.41536374009087884,-2.9474687576293945,5.276817798614502,1.2069246768951416,-7.119063005081086,5.272431323491463,1.92
1732554022.193504,ble-pd-B43A31EF7B26,1267,3,-72.0,-79.0,-68.0,-70.0,-47.0,2.9367263235743577,-2.471981543854047,1.0273514084372182,-2.817456920471268,0.6256652203729616,0.1975268910777725,0.11629192242535384,0.8299164297065671,0.45375993930352004,0.30165459348322604,-3.065767765045166,5.280704975128174,1.194855809211731,-7.112462700308271,5.761513907157145,1.92
1732554023.193581,ble-pd-B43A31EF7B26,1268,0,-75.0,-81.0,-65.0,-67.0,-52.0,2.9842701406188885,-2.4731328283932883,1.0725393931814646,-2.7584623096877237,0.7292111011844178,0.18056293776337443,0.16522534363717417,0.634741076581821,0.40059145945771485,0.33464732055105695,-3.22144103050232,5.283241271972656,1.1761568784713745,-7.105862520929207,6.2505871991457385,1.92
1732554024.192447,ble-pd-B43A31EF7B26,1269,1,-69.0,-78.0,-63.0,-67.0,-48.0,3.0058145812054113,-2.543516181262447,1.0859079292214444,-2.591453080883874,0.8348435903847587,0.2586554595532836,0.1996799902400743,0.5703584914388828,0.3782721721520333,0.356229411254364,-3.3657314777374268,5.283297061920166,1.1484590768814087,-7.042871992782186,6.686914426383924,1.92
1732554025.193374,ble-pd-B43A31EF7B26,1270,17,-66.0,-77.0,-58.0,-72.0,-54.0,3.0182590003471335,-2.308170771519382,1.0632920989283825,-2.5292802536554286,0.9592027392421977,0.2883925826012174,0.22490390412292122,0.42109923130041094,0.3775622066949318,0.3200986440460271,-3.501972198486328,5.288411617279053,1.1468839645385742,-6.525678026786304,6.704246201503159,1.92
1732554026.19311,ble-pd-B43A31EF7B26,1271,34,-70.0,-75.0,-60.0,-79.0,-53.0,3.094845121711196,-2.0743524183453683,2.818337095211539,-2.513300221850517,0.9949688410559349,0.27155812549482444,0.21118173357969258,0.16064595491899883,0.367166690537862,0.21655412642826924,-3.621480941772461,5.335258960723877,1.1468006372451782,-6.009099468321142,6.721557353595774,1.92
1732554027.19373,ble-pd-B43A31EF7B26,1272,17,-71.0,-79.0,-57.0,-69.0,-53.0,3.1165578740786124,-2.260847197897001,2.1050413551668963,-2.3579479154540532,1.2526180504370277,0.3105931927908223,0.20639686533866083,0.048980559163114716,0.3422283840371692,0.6124975517774034,-3.7255818843841553,5.409865856170654,1.1276512145996094,-5.492063617106453,6.738883830103635,1.92
1732554028.194787,ble-pd-B43A31EF7B26,1273,33,-70.0,-89.0,-66.0,-75.0,-50.0,3.108983843938427,-1.988851098916156,1.9962368435672728,-2.288066568450374,1.868708523807633,0.32278610965710025,0.14901563083300015,0.09829005201036785,0.35212439104228105,0.5618046738892285,-3.82196831703186,5.551143169403076,1.1099965572357178,-4.974802994879283,6.756217838951194,1.92
1732554029.19444,ble-pd-B43A31EF7B26,1274,7,-69.0,-75.0,-70.0,-66.0,-51.0,3.0839613149682603,-1.6376352785692694,1.0151890180549354,-2.270658549668962,-3.060240566108404,0.3681981661175633,0.10007348776860985,0.0764023133145768,0.36655150032605366,0.8710329549023554,-3.91447925567627,5.798221588134766,1.089592695236206,-4.458267323756733,6.773527553838762,1.92
1732554030.192903,ble-pd-B43A31EF7B26,1275,18,-65.0,-82.0,-69.0,-79.0,-47.0,2.9446934362914385,-1.8311094043896727,0.9298064756103409,-2.0461237097388554,2.7033696829642846,0.45864484253299787,0.1315676313457234,0.11457911037026937,0.41336511188919817,0.5650756813915013,-3.9938578605651855,6.001816272735596,1.082944631576538,-3.942346543449931,6.790816663015432,1.92
1732554031.193844,ble-pd-B43A31EF7B26,1276,13,-75.0,-80.0,-68.0,-72.0,-50.0,2.8507754625531403,-1.78179578364273,0.8837857203932267,-1.9992375603255197,2.5350303894003376,0.36393820692738615,0.16266361569511334,0.19968170465002602,0.3737476611970704,0.4429245711834897,-4.055810451507568,6.175584316253662,1.0892847776412964,-3.425144826729481,6.808148697870519,1.92
1732554032.193377,ble-pd-B43A31EF7B26,1277,27,-69.0,,-69.0,-69.0,-57.0,2.7155412076633527,,0.8264582484520719,-1.969923480416745,2.477662781078292,0.15093107615752607,,0.17891630526137844,0.3769498128022681,0.5356127632237072,-4.1026811599731445,6.330753326416016,1.1080654859542847,-2.9086716781184476,6.825456317555551,1.92
1732554033.194584,ble-pd-B43A31EF7B26,1278,16,-63.0,-81.0,,-71.0,-50.0,2.7789643890235896,-1.760973192869673,,-1.9860856724402178,2.4082433961557563,0.3199332649183801,0.1356956392262655,,0.34375873626806963,0.3476383315534267,-4.13010835647583,6.48215913772583,1.140069603919983,-2.391333031930624,6.84279294107735,1.92
1732554034.194111,ble-pd-B43A31EF7B26,1279,4,-52.0,-78.0,,-66.0,-61.0,2.6850533395041256,-1.6862044126334803,,-2.0809850210402105,2.498076313509185,0.3790714200846797,0.08477331937810358,,0.3505798241890623,0.2979465387306597,,,,-1.8748619501794757,6.860100491499487,1.92
1732554035.195296,ble-pd-B43A31EF7B26,1280,31,-58.0,-69.0,,-71.0,-52.0,2.6658226532726634,-1.6709904391161303,,-2.214062381763143,2.5485692811531395,0.5091094815030729,0.07683684133593685,,0.37335551072655626,0.32328638399599724,,,,-1.3575351884359907,6.8774367167596475,1.92
1732554036.193883,ble-pd-B43A31EF7B26,1281,33,-62.0,,,,,2.6568174403626696,,,,,0.5055461053855196,,,,,,,,,,
