CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1732553046.165588,ble-pd-B43A31EF7B26,291,32,-81.0,-59.0,-79.0,-74.0,-54.0,1.3857337952775084,1.6832509669845825,1.2366234058439718,1.0081923612390793,-2.441516907407209,0.21387182588629525,0.6859159806146201,0.12922786123576385,0.22545511188954037,0.21588345326478597,-1.125989317893982,0.13713572919368744,0.623438596725464,-1.418443755963788,0.4,1.92
1732553046.468699,ble-pd-B43A31EF7527,183,33,-83.0,-59.0,-98.0,-85.0,-59.0,1.629797062848948,1.0870845137910414,0.758903971608904,0.7248402770540275,-2.554764146572653,0.19047863551579602,0.7088456644421478,0.14889064535409138,0.2032931008909848,0.2942785936810289,-0.699741780757904,2.9609389305114746,-0.46266329288482666,-1.5530477604467245,0.4,1.92
1732553046.523398,ble-pd-B43A31EB228D,349,15,-86.0,-62.0,-87.0,-76.0,-64.0,1.597760300199731,1.7374979604928424,0.8574531824828502,1.025231798525624,-2.4656848323308136,0.5330197745334814,1.3932842564420465,0.5974451034119153,0.18402518033853194,0.2766654510076466,0.7491739988327026,0.33656466007232666,-1.3548784255981445,-1.5773382165542633,0.4,1.92
1732553046.544847,ble-pd-B43A31EB2289,517,9,,-73.0,-87.0,,-68.0,,1.441011432127629,0.9495426298167001,,-2.5350303894003376,,0.9697465682685318,0.2987350352735674,,0.4429245711834897,,,,-1.5868631803205222,0.4,1.92
1732553047.17199,ble-pd-B43A31EF7B26,292,4,-80.0,-63.0,-81.0,-66.0,-58.0,1.4551687964824902,1.72330064872163,1.191088943841906,1.2401193374069188,-2.489234513742728,0.28654544735865206,0.6791982899229498,0.05026020806689779,0.27929832024227397,0.25268025516194503,-1.1418498754501343,0.055714260786771774,0.48960819840431213,-1.8653616814750245,0.4,1.92
1732553047.471106,ble-pd-B43A31EF7527,184,9,-86.0,-62.0,-78.0,-81.0,-64.0,1.6142149073108945,0.9871203654299362,0.7211312926038741,0.7254309661838071,-2.5305924790915153,0.14785071423792906,0.6883023061093856,0.10371503598653535,0.17007021622651677,0.3195838662327411,-0.7609753012657166,3.0269923210144043,-0.41253727674484253,-1.9981916065022196,0.4,1.92
1732553047.530155,ble-pd-B43A31EB228D,350,7,,-61.0,,,,,1.6662743802997635,,,,,1.321070246639567,,,,,,,-2.0244137886754596,0.4,1.92
1732553047.535555,ble-pd-B43A31EB2289,518,32,,-85.0,,-92.0,,,1.301229030728204,,0.9532601363823417,,,0.9495726569579908,,0.490011121088274,,,,,-2.026811793446675,0.4,1.92
1732553048.169528,ble-pd-B43A31EF7B26,293,12,-87.0,-61.0,-71.0,-70.0,-54.0,1.5103345805668276,1.7743257499431122,1.1954474732819294,0.8578952672238034,-2.3713728376801697,0.17056669603273475,0.6999228763678917,0.07954170586421104,0.2831746510774252,0.2029793442904678,-1.1609245538711548,-0.03592635691165924,0.44209396839141846,-2.3083433265618067,0.4,1.92
1732553048.46816,ble-pd-B43A31EF7527,185,18,-81.0,-63.0,-79.0,-75.0,-68.0,1.64155438642943,0.9784011760210168,0.7380431644742044,0.7909636374434958,-2.3660379339706337,0.16799814374038058,0.7130998645464677,0.10323882949411556,0.163000355770197,0.22797021592699002,-0.8398331999778748,3.0822319984436035,-0.3256891965866089,-2.440958319309508,0.4,1.92
1732553048.519931,ble-pd-B43A31EB228D,351,8,-83.0,-68.0,-81.0,-74.0,-58.0,1.4082295170054078,1.726690852789301,0.8712217253185598,1.1834033272520463,-2.389834664734208,0.49020596461152693,1.3036868620982378,0.5383603446254718,0.1632594480547481,0.534174705948654,0.6570798754692078,0.4037638306617737,-1.5177830457687378,-2.4639485239410988,0.4,1.92
1732553048.541885,ble-pd-B43A31EB2289,519,9,-80.0,-65.0,-92.0,-81.0,-62.0,1.4766242874886046,1.5174931575769606,0.9521650445421012,0.9641596557757091,3.141592653589793,0.3724316601444078,0.9247413429540919,0.3619671348255913,0.47508320436151197,0.5759586532125927,-0.8230489492416382,0.4715731739997864,-1.3705276250839233,-2.473697745560962,0.4,1.92
1732553049.16806,ble-pd-B43A31EF7B26,294,24,-80.0,,-81.0,-71.0,,1.6200861122500831,,1.193110549425385,1.2860735135967811,,0.14810093486709883,,0.14251232460908117,0.2812338724330299,,-1.0406131744384766,-0.2300414741039276,0.4486125409603119,-2.751766382156476,0.4,1.92
