CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1733159469.93126,ble-pd-B43A31EF7B45,1625,33,-75.0,-51.0,-82.0,-79.0,-52.0,1.5486675886652101,1.708237276963924,1.0276720530324637,0.9734769911654603,0.9952386559922629,0.10114751566910359,0.6646030353058522,0.4251658782849619,0.2838827856112772,0.9322529107679651,-1.0095093250274658,1.0999566316604614,0.9563220739364624,-1.3868256724945836,0.4,1.92
1733159470.931892,ble-pd-B43A31EF7B45,1626,10,,-52.0,-73.0,-63.0,-56.0,,1.7275611738335388,1.0808370041898245,1.0369611589146601,0.8281272670109768,,0.7195603604558637,0.29151860108875244,0.2568749366274839,0.6783470433130805,-1.1650927066802979,0.42008551955223083,-0.6844927668571472,-1.7303802320532804,0.4,1.92
1733159471.932942,ble-pd-B43A31EF7B45,1627,10,,-51.0,-69.0,-63.0,-50.0,,1.7395704324531422,1.1306303934071449,1.0771937998185963,0.8153333882898302,,0.7452785736817862,0.23645834476260946,0.23953103344931562,0.4047693502033382,-1.2203289270401,0.0954773649573326,0.49247977137565613,-2.0740783067163266,0.4,1.92
1733159472.933375,ble-pd-B43A31EF7B45,1628,4,,-51.0,-66.0,-64.0,-55.0,,1.7509591745387572,1.1366925469964926,1.0516021533234798,0.8344001807415057,,0.7192891840778664,0.18619688833895068,0.3400380006196063,0.4832343571655546,-1.2315961122512817,-0.0747412219643593,0.37610095739364624,-2.4175645420985505,0.4,1.92
1733159473.939482,ble-pd-B43A31EF7B45,1629,15,,,,,-51.0,,,,,0.8732286097411718,,,,,0.3036114303355136,,,,-2.762998874854171,0.4,1.92
1733159474.931678,ble-pd-B43A31EF7B45,1630,33,,-60.0,-78.0,-68.0,-48.0,,1.769781331859001,1.2389376928312505,0.9951527255937243,0.913490517270157,,0.7242210255215569,0.16206215740767574,0.3700891103600604,0.3518422024507007,-1.1848875284194946,-0.12725596129894257,-4.89364767074585,-3.1036570386705398,0.4,1.92
1733159475.933093,ble-pd-B43A31EF7B45,1631,1,,-57.0,-75.0,-69.0,-50.0,,1.758890068265013,1.2645226814236419,0.7421183335742436,0.9744093006412472,,0.649047910852863,0.16537253322167147,0.3225493879257058,0.3874418064942025,-1.47619891166687,-0.6526924967765808,-0.5939731001853943,-3.447480431546715,0.4,1.92
1733159476.933166,ble-pd-B43A31EF7B45,1632,5,-79.0,-62.0,-72.0,-84.0,-52.0,1.2794395793213937,1.6726009857853557,1.2189693109778366,0.6585717743851498,1.0410163551327467,0.28321240138587706,0.6548505393939821,0.11556176687823817,0.23316945732965927,0.3884285151452721,-1.4473521709442139,-1.1215596199035645,0.15149608254432678,-3.7908430654036613,0.4,1.92
1733159477.930729,ble-pd-B43A31EF7B45,1633,36,-70.0,-67.0,-81.0,-69.0,-51.0,1.2278086089519185,1.9800895652459045,1.291581995995501,0.7162470551646688,0.9602412775881298,0.28093839471008564,0.6250196064966502,0.13484900367097252,0.386408428887848,0.43465503164907665,-1.7298040390014648,-1.015160322189331,0.4423370063304901,-4.133343921959371,0.4,1.92
1733159478.932145,ble-pd-B43A31EF7B45,1634,7,-78.0,-58.0,-68.0,-67.0,-49.0,1.206013032274601,2.340734307432217,1.3852347188892276,0.701600734433669,0.9803965757470811,0.19202931099476508,0.7237662907654258,0.1563913553405155,0.3017935426274689,0.39720150931294884,-2.1492486000061035,-0.4992392659187317,0.5871835947036743,-4.477167658173116,0.4,1.92
1733159479.931669,ble-pd-B43A31EF7B45,1635,3,-71.0,-62.0,-76.0,-67.0,-57.0,1.136710123859687,2.867123010588483,1.380510271115427,0.6945039427608258,1.2032797492207734,0.1867586988156597,0.5941270044307583,0.2042240254947788,0.2921428793377806,0.5218331722923593,-2.1588757038116455,-0.5444294810295105,0.607844054698944,-4.820341799704015,0.4,1.92
1733159480.932917,ble-pd-B43A31EF7B45,1636,6,-78.0,-66.0,-70.0,-62.0,-52.0,1.1385868534798658,3.035102428977449,1.4794397813930364,0.600200609612793,0.8959534022163353,0.2351861527098786,0.6122317727323623,0.14180407356193145,0.2286573300737653,0.8248281993385291,-3.138791084289551,1.6038674116134644,0.771079182624817,-5.164107855205964,0.4,1.92
1733159481.932464,ble-pd-B43A31EF7B45,1637,14,-69.0,-68.0,-73.0,-72.0,-49.0,1.0593535499922644,3.1120315654899136,1.6298924040159728,0.5248904087269873,0.7264675944734252,0.22231690944001825,0.48107564970932654,0.16107998359765452,0.1961159483322485,0.5285947190192561,-3.163376569747925,1.421033501625061,0.7008888125419617,-5.507289893500978,0.4,1.92
1733159482.931099,ble-pd-B43A31EF7B45,1638,8,-73.0,-58.0,-74.0,-72.0,,0.8911927703330641,3.104879380066397,1.646605870385092,0.6516765840068256,,0.16210163877083614,0.49183175787799305,0.1440786794489681,0.203335095612424,,-3.217521905899048,1.3639506101608276,0.7125508189201355,-5.850158807931956,0.4,1.92
1733159483.933128,ble-pd-B43A31EF7B45,1639,28,-82.0,,-81.0,-75.0,-54.0,0.8695753591326728,,1.660609304028947,0.8179931246111461,1.3194752980958735,0.1710638083397117,,0.179502100832655,0.2302862026202418,0.86356465501928,-3.2093119621276855,1.3117338418960571,0.6949982047080994,-6.162772127312852,0.4825071146950172,1.92
1733159484.93168,ble-pd-B43A31EF7B45,1640,24,-78.0,,-80.0,-80.0,-54.0,0.8510695853499303,,1.7211051387189689,0.7180124646512823,1.8905628489095472,0.10266981183770649,,0.1435802189166893,0.215607308100159,0.466090249390448,-3.2541911602020264,1.27015221118927,1.2700834274291992,-6.461498890552559,0.598345047174066,1.92
1733159485.937155,ble-pd-B43A31EF7B45,1641,9,-70.0,,-77.0,-66.0,-52.0,0.874016979198707,,1.779058719832401,0.5094651133771393,2.064912039898206,0.10182326782857597,,0.1700971973773106,0.24815872663003402,0.34323026056335804,-3.2182233333587646,1.148542881011963,0.586981475353241,-6.762296738104258,0.7149860885613664,1.92
1733159486.936511,ble-pd-B43A31EF7B45,1642,30,-73.0,,-80.0,,-50.0,0.8799105546910524,,1.7617369874703077,,2.11579453370984,0.0911184671227855,,0.1659876235649389,,0.2476579426980899,-3.4269192218780518,1.3437806367874146,1.579365611076355,-7.0612640259412265,0.8309172897912795,1.92
1733159487.990779,ble-pd-B43A31EF7B45,1643,19,-69.0,,-76.0,,-45.0,0.8925805435771044,,1.8181544572669823,,2.1869439856912267,0.14855272350127396,,0.10931183546490501,,0.20731471582197022,,,,-7.142731976616349,1.1889725826971418,1.92
1733159488.933194,ble-pd-B43A31EF7B45,1644,22,-74.0,-66.0,-75.0,,-47.0,0.9144592108804324,2.8967208503114055,1.8207829972628906,,2.41526232007514,0.16050558968479484,0.425943255007156,0.16992191144331298,,0.8181314882673504,-3.644213914871216,0.4847660958766937,0.345474362373352,-7.141195402743279,1.5839818233527185,1.92
1733159489.933375,ble-pd-B43A31EF7B45,1645,5,-67.0,-66.0,-77.0,,-48.0,0.9252764385961162,2.922993467097255,1.8938809102311676,,2.396606868289403,0.18648923684761412,0.4137721427723031,0.4298072687222656,,0.6009208751654301,-5.503410816192627,0.6636233925819397,-1.2525408267974854,-7.13956464347805,2.003203437321231,1.92
1733159490.932644,ble-pd-B43A31EF7B45,1646,29,-69.0,-69.0,-72.0,,-44.0,0.9555067790779326,3.009462579266602,1.8235958280062323,,2.335630589294335,0.28854108712150295,0.43010038288974245,0.3288369448118148,,0.5110275761116211,-6.373167991638184,1.280653715133667,-0.44545456767082214,-7.137935371196127,2.4220427903670307,1.92
