1741366943.454056,4ecede9a-77ff-0ac2-8fa7-335dd98ec107,954cd7cc-dcad-05a7-64cd-a55192f7fc06,13,nan,-71.0,-96.0,-80.0,-71.0,-64.0,-55.0,nan,2.322638660457346,0.6599691350091144,1.0187901444809404,1.1094555793681848,1.8409860957859305,0.11545395672974795,nan,1.0172145518010223,0.40387786682189986,0.28074564842619115,0.8337871823299017,0.6327538746192196,0.4337793476516665,-1.870589256286621,0.5042224526405334,-1.440985918045044,-1.14,0.39,1.92
1741366943.992311,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59,36452688-5708-997d-63d0-6598d3c8860e,2,-73.0,-58.0,-71.0,nan,nan,nan,-48.0,1.5379835190040303,1.8564938569519809,0.988827451688677,nan,nan,nan,0.5420204524315521,0.17811171436179507,0.6402104105125167,0.15603585662450353,nan,nan,nan,0.3487689627694857,-1.1373142004013062,0.740115761756897,0.217616468667984,-1.14,0.39,1.92
1741366944.134951,9c071f5d-0b8f-e641-6d63-2e3e3c3d7179,e97e11a7-2e35-df00-27a8-df34acf90388,28,nan,-75.0,nan,-87.0,-60.0,nan,-58.0,nan,1.6863721917821552,nan,1.0978396898533265,0.7554050169714736,nan,0.22531705929877274,nan,1.504554855211083,nan,0.24904868848731126,0.3551989461667703,nan,0.5470653898823473,nan,nan,nan,-1.14,0.39,1.92
1741366944.471099,4ecede9a-77ff-0ac2-8fa7-335dd98ec107,d39b48f4-8198-a3be-8034-e7e8dde43deb,7,-87.0,-76.0,nan,-78.0,-71.0,-59.0,-61.0,1.6503556011999239,2.3490929048295395,nan,1.0120430258592248,0.9972340066940533,1.8319109717981532,0.4787587424180248,0.6411491747967698,0.9800946801581981,nan,0.2677746058236626,0.45447334125386973,0.6169284377962125,0.31246548235176747,-1.9211537837982178,0.445608913898468,-1.4361908435821533,-1.14,0.39,1.92
1741366944.632193,d500a44f-2051-d64b-3d63-8985cc792954,ef81b54c-4daf-3650-6c00-8c68d369483f,9,-80.0,-64.0,nan,nan,-65.0,-65.0,-67.0,1.478864005965361,1.4116889632614207,nan,nan,0.6673718234383383,1.6025077886566792,-1.8913883114001244,0.08841788861939064,0.6194356900600538,nan,nan,0.2356740187847093,0.34768118225155287,1.4604322060003976,nan,nan,nan,-1.14,0.39,1.92
1741366944.994372,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59,201a484c-f0e4-cd83-4b55-b637b492f073,4,-69.0,-57.0,-66.0,nan,nan,nan,nan,1.4827634064334552,1.8606057776750633,1.0539787582802664,nan,nan,nan,nan,0.1704248494151744,0.595485815797944,0.16574001616258877,nan,nan,nan,nan,-1.137624740600586,0.7359842658042908,0.5574063658714294,-1.14,0.39,1.92
1741366945.153936,9c071f5d-0b8f-e641-6d63-2e3e3c3d7179,72b2332a-0f81-ffd0-ec21-f7b4c38f012e,6,nan,-67.0,-81.0,-74.0,-65.0,-65.0,-64.0,nan,1.9875490794592163,0.8090789918104329,1.1264865147509815,0.7179118618016956,2.24194954724333,0.11368871739145128,nan,1.1740576291966858,0.20233391349012234,0.21369903666581955,0.2954015192830881,0.27011601536635615,0.399101554830301,-1.9147454500198364,0.737443447113037,0.5071352124214172,-1.14,0.39,1.92
1741366945.453529,4ecede9a-77ff-0ac2-8fa7-335dd98ec107,8734f072-8eae-1c41-e501-4ccb455f533d,29,nan,-66.0,nan,nan,nan,nan,nan,nan,2.3829161159379817,nan,nan,nan,nan,nan,nan,1.1186821211765048,nan,nan,nan,nan,nan,nan,nan,nan,-1.14,0.39,1.92
1741366945.632757,d500a44f-2051-d64b-3d63-8985cc792954,e2f1cba8-77ef-c858-583f-d6be0c07a94b,11,-80.0,-70.0,-85.0,-89.0,-62.0,-70.0,-67.0,1.494052546294301,1.4631055491631444,0.7040897247884571,0.7551784755599922,0.6936120520324123,1.7297099157319886,2.6172410869055707,0.07841600431619136,0.6515777141513563,0.29203445539190076,0.2695672627771789,0.2728899315175513,0.18640046834683183,0.8187292767377871,-1.2426501512527466,1.40428364276886,-0.8844532370567322,-1.14,0.39,1.92
1741366945.993891,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59,fb32c808-6f8f-d265-25f2-cbb8f56f92d7,20,-76.0,-63.0,-72.0,nan,nan,nan,-50.0,1.5103745279831788,1.9090497431680407,1.0217297416921698,nan,nan,nan,0.7290933567157764,0.14828018225321798,0.5960924173152368,0.207892613120147,nan,nan,nan,0.3919975356165604,-1.1433871984481812,0.7085891366004944,0.6554903984069824,-1.14,0.39,1.92
1741366946.13378,9c071f5d-0b8f-e641-6d63-2e3e3c3d7179,14db9aff-bd96-78b2-936b-fd8466acd4cf,10,-80.0,-75.0,-84.0,-73.0,-58.0,-71.0,-56.0,1.136613717428226,1.9522872287299131,0.8819385518611477,1.1206243645594993,0.7082234589255361,2.0028922407581926,0.23222431051042317,0.20994291426437175,1.2105776903829968,0.17424986446507115,0.20099431017229882,0.25579433355152886,0.1432086882036787,0.4431548378370002,-1.943838357925415,0.7330398559570312,0.5463850498199463,-1.14,0.39,1.92
1741366946.454244,4ecede9a-77ff-0ac2-8fa7-335dd98ec107,19ca113f-cf66-8f95-35e1-be8877bda389,10,-84.0,-69.0,nan,-77.0,-80.0,-59.0,-62.0,1.7228686839928191,2.379157330375444,nan,0.9907350739775007,1.0510202232964492,1.7838873464148757,0.6497053248489298,0.5990235589900053,1.149248818903998,nan,0.2817162707749841,0.4894098501901126,0.5769898830117602,0.23879673513828945,-1.9748971462249756,0.38689059019088745,-1.6126899719238281,-1.14,0.39,1.92
1741366946.631604,d500a44f-2051-d64b-3d63-8985cc792954,8fc1e212-c7c8-d77d-25df-7a2227cb0372,29,-91.0,-66.0,-86.0,-79.0,nan,nan,nan,1.4958805400665316,1.3809997601237833,0.8724166856996783,0.7386218693790786,nan,nan,nan,0.09915334064485225,0.7913101147013151,0.08691944438730075,0.23446323763197657,nan,nan,nan,nan,nan,nan,-1.14,0.39,1.92
1741366946.993854,1d5ab4ef-0f65-dd99-0b6e-312f5d6add59,923fc65c-5522-ed6e-e7ad-f86582169d82,26,nan,-66.0,-78.0,nan,-56.0,nan,nan,nan,1.9355545876009452,1.0054809969332694,nan,0.7923528400166341,nan,nan,nan,0.7065363043028856,0.23736044064760337,nan,0.563787623106586,nan,nan,nan,nan,nan,-1.14,0.39,1.92
