tx_power,rssi,data_status,counter,base64_data,receive_time,ppe_id,anchor_id
127,-75,0,149,CAEQ4Zm54/rjxKd7GAEgASoHCAEVAAB/PyoCCAIqBwgDFQAAgDs=,1739283978.155817,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-77,0,243,CAEQ4Zm54/rjxKd7GAEgASoHCAEVAAB/PyoCCAIqBwgDFQAAgDs=,1739283978.156901,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-80,0,114,CAEQ4Zm54/rjxKd7GAEgASoHCAEVAAB/PyoCCAIqBwgDFQAAgDs=,1739283978.157057,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-69,0,165,CAEQ4Zm54/rjxKd7GAEgASoHCAEVAAB/PyoCCAIqBwgDFQAAgDs=,1739283978.157218,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
0,-200,0,0,CAEQ4Zm54/rjxKd7GAEgASoHCAEVAAB/PyoCCAIqBwgDFQAAgDs=,1739283978.175529,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQ4Zm54/rjxKd7GAEgASoHCAEVAAB/PyoCCAIqBwgDFQAAgDs=,1739283978.185637,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-70,0,166,CAEQ+aa7hJ3wzvsVGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283979.155451,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-86,0,244,CAEQ+aa7hJ3wzvsVGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283979.156336,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-72,0,150,CAEQ+aa7hJ3wzvsVGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283979.156725,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-70,0,115,CAEQ+aa7hJ3wzvsVGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283979.160104,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
0,-200,0,0,CAEQ+aa7hJ3wzvsVGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283979.169956,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQ+aa7hJ3wzvsVGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283979.18345,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-78,0,167,CAEQ+q2Cvq+b0sk6GAEgASoHCAEVAAB/PyoCCAIqAggD,1739283980.155824,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-65,0,245,CAEQ+q2Cvq+b0sk6GAEgASoHCAEVAAB/PyoCCAIqAggD,1739283980.155971,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-72,0,116,CAEQ+q2Cvq+b0sk6GAEgASoHCAEVAAB/PyoCCAIqAggD,1739283980.162,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-93,0,151,CAEQ+q2Cvq+b0sk6GAEgASoHCAEVAAB/PyoCCAIqAggD,1739283980.16292,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
0,-200,0,0,CAEQ+q2Cvq+b0sk6GAEgASoHCAEVAAB/PyoCCAIqAggD,1739283980.176558,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
127,-71,0,168,CAEQ3Lqc08+/nMA0GAEgASoHCAEVAAB/PyoCCAIqAggD,1739283981.155235,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-77,0,246,CAEQ3Lqc08+/nMA0GAEgASoHCAEVAAB/PyoCCAIqAggD,1739283981.155806,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-76,0,152,CAEQ3Lqc08+/nMA0GAEgASoHCAEVAAB/PyoCCAIqAggD,1739283981.156276,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
0,-200,0,0,CAEQ3Lqc08+/nMA0GAEgASoHCAEVAAB/PyoCCAIqAggD,1739283981.17899,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQ3Lqc08+/nMA0GAEgASoHCAEVAAB/PyoCCAIqAggD,1739283981.181022,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-74,0,153,CAEQ/uq3g9GOq6vGARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283982.151186,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-83,0,117,CAEQ/uq3g9GOq6vGARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283982.151857,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-80,0,247,CAEQ/uq3g9GOq6vGARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283982.152844,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-72,0,169,CAEQ/uq3g9GOq6vGARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283982.155259,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
0,-200,0,0,CAEQ/uq3g9GOq6vGARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283982.182865,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-70,0,170,CAEQ/riz0YmrsYPrARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283983.155398,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-72,0,154,CAEQ/riz0YmrsYPrARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283983.155601,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-73,0,248,CAEQ/riz0YmrsYPrARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283983.155802,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-70,0,118,CAEQ/riz0YmrsYPrARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283983.163184,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
0,-200,0,0,CAEQ/riz0YmrsYPrARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283983.176001,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQ/riz0YmrsYPrARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283983.181405,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-73,0,119,CAEQ4O+y2ozN4vSQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283984.155793,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-72,0,171,CAEQ4O+y2ozN4vSQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283984.155999,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-68,0,249,CAEQ4O+y2ozN4vSQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283984.157556,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-76,0,155,CAEQ4O+y2ozN4vSQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283984.157916,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
0,-200,0,0,CAEQ4O+y2ozN4vSQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283984.177927,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQ4O+y2ozN4vSQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283984.180439,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-76,0,156,CAEQs6rBprO/gepYGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283985.15549,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-78,0,250,CAEQs6rBprO/gepYGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283985.155672,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-79,0,120,CAEQs6rBprO/gepYGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283985.156527,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-70,0,172,CAEQs6rBprO/gepYGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283985.157049,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
0,-200,0,0,CAEQs6rBprO/gepYGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283985.17318,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQs6rBprO/gepYGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283985.183556,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-71,0,173,CAEQouy276vg8JQLGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283986.155294,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-80,0,251,CAEQouy276vg8JQLGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283986.158075,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-74,0,157,CAEQouy276vg8JQLGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283986.160797,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-83,0,121,CAEQouy276vg8JQLGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283986.163283,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
0,-200,0,0,CAEQouy276vg8JQLGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283986.175531,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
0,-200,0,0,CAEQouy276vg8JQLGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283986.178143,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
127,-75,0,174,CAEQ/+74hPDpnZabARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283987.155102,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-80,0,158,CAEQ/+74hPDpnZabARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283987.155404,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-75,0,252,CAEQ/+74hPDpnZabARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283987.155965,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-74,0,122,CAEQ/+74hPDpnZabARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283987.156967,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
0,-200,0,0,CAEQ/+74hPDpnZabARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283987.182575,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-75,0,159,CAEQocaCle7Ls/bPARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283988.155571,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-80,0,123,CAEQocaCle7Ls/bPARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283988.155724,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-72,0,175,CAEQocaCle7Ls/bPARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283988.156161,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-84,0,253,CAEQocaCle7Ls/bPARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283988.157178,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
0,-200,0,0,CAEQocaCle7Ls/bPARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283988.180304,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQocaCle7Ls/bPARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283988.183498,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-69,0,176,CAEQvPTwqKTBposaGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283989.152405,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-75,0,160,CAEQvPTwqKTBposaGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283989.153437,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-80,0,124,CAEQvPTwqKTBposaGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283989.157344,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-77,0,254,CAEQvPTwqKTBposaGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283989.158454,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
0,-200,0,0,CAEQvPTwqKTBposaGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283989.17655,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
0,-200,0,0,CAEQvPTwqKTBposaGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283989.177824,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
127,-80,0,125,CAEQroLG4qfh1OOQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283990.157411,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-75,0,161,CAEQroLG4qfh1OOQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283990.157726,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-70,0,177,CAEQroLG4qfh1OOQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283990.158445,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-80,0,255,CAEQroLG4qfh1OOQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283990.159187,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
0,-200,0,0,CAEQroLG4qfh1OOQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283990.176043,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQroLG4qfh1OOQARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283990.182979,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-70,0,178,CAEQq62x+8ev768rGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283991.155163,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-72,0,162,CAEQq62x+8ev768rGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283991.155351,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-70,0,126,CAEQq62x+8ev768rGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283991.157042,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-76,0,0,CAEQq62x+8ev768rGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283991.157373,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
0,-200,0,0,CAEQq62x+8ev768rGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283991.176986,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
0,-200,0,0,CAEQq62x+8ev768rGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283991.17804,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
127,-75,0,127,CAEQzorJiePSkIGoARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283992.155914,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-78,0,179,CAEQzorJiePSkIGoARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283992.156075,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-80,0,163,CAEQzorJiePSkIGoARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283992.156538,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-69,0,1,CAEQzorJiePSkIGoARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283992.156801,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
0,-200,0,0,CAEQzorJiePSkIGoARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283992.178612,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQzorJiePSkIGoARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283992.18589,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-69,0,2,CAEQns/2yuHB44iGARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283993.155605,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-80,0,164,CAEQns/2yuHB44iGARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283993.156359,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-79,0,180,CAEQns/2yuHB44iGARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283993.156639,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-75,0,128,CAEQns/2yuHB44iGARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283993.157273,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
0,-200,0,0,CAEQns/2yuHB44iGARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283993.183531,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
0,-200,0,0,CAEQns/2yuHB44iGARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283993.185853,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
127,-77,0,3,CAEQnpynutSv/5ioARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283994.155522,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-76,0,165,CAEQnpynutSv/5ioARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283994.155714,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-70,0,181,CAEQnpynutSv/5ioARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283994.156217,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-80,0,129,CAEQnpynutSv/5ioARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283994.156966,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
0,-200,0,0,CAEQnpynutSv/5ioARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283994.179621,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQnpynutSv/5ioARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283994.182942,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-72,0,182,CAEQudqYut34yb25ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283995.152346,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-81,0,4,CAEQudqYut34yb25ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283995.152532,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-79,0,130,CAEQudqYut34yb25ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283995.153143,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-74,0,166,CAEQudqYut34yb25ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283995.156913,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
0,-200,0,0,CAEQudqYut34yb25ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283995.17734,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQudqYut34yb25ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283995.184746,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-79,0,183,CAEQ4f324+fp1JpqGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283996.155453,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-79,0,167,CAEQ4f324+fp1JpqGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283996.156099,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-74,0,131,CAEQ4f324+fp1JpqGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283996.156528,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-69,0,5,CAEQ4f324+fp1JpqGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283996.15797,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
0,-200,0,0,CAEQ4f324+fp1JpqGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283996.176028,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQ4f324+fp1JpqGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283996.184225,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-71,0,184,CAEQyvjn04uCsdhOGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283997.159551,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-74,0,168,CAEQyvjn04uCsdhOGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283997.159818,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-80,0,6,CAEQyvjn04uCsdhOGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283997.160586,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-83,0,132,CAEQyvjn04uCsdhOGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283997.161229,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
0,-200,0,0,CAEQyvjn04uCsdhOGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283997.178311,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQyvjn04uCsdhOGAEgASoHCAEVAAB/PyoCCAIqAggD,1739283997.180957,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-74,0,7,CAEQv8mXoIesude1ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283998.156156,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-75,0,185,CAEQv8mXoIesude1ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283998.156346,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-74,0,133,CAEQv8mXoIesude1ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283998.156845,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
127,-77,0,169,CAEQv8mXoIesude1ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283998.157359,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
0,-200,0,0,CAEQv8mXoIesude1ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283998.173224,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQv8mXoIesude1ARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283998.185534,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-65,0,8,CAEQkb700fXmqNawARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283999.155741,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-79,0,186,CAEQkb700fXmqNawARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283999.155924,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-91,0,170,CAEQkb700fXmqNawARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283999.15637,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
127,-72,0,134,CAEQkb700fXmqNawARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283999.157628,ble-pd-B43A31EF7B45,ble-pd-0C4314F46CC2
0,-200,0,0,CAEQkb700fXmqNawARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283999.178353,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQkb700fXmqNawARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739283999.178707,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-81,0,9,CAEQp8qy1LK+3pExGAEgASoHCAEVAAB/PyoCCAIqAggD,1739284000.157781,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
127,-73,0,187,CAEQp8qy1LK+3pExGAEgASoHCAEVAAB/PyoCCAIqAggD,1739284000.158088,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-74,0,171,CAEQp8qy1LK+3pExGAEgASoHCAEVAAB/PyoCCAIqAggD,1739284000.158413,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B26
0,-200,0,0,CAEQp8qy1LK+3pExGAEgASoHCAEVAAB/PyoCCAIqAggD,1739284000.180071,ble-pd-B43A31EF7B45,ble-pd-C299A0EB1D6C
0,-200,0,0,CAEQp8qy1LK+3pExGAEgASoHCAEVAAB/PyoCCAIqAggD,1739284000.181048,ble-pd-B43A31EF7B45,ble-pd-639AA0EB1D6C
127,-71,0,188,CAEQnMOA6a/qs9TcARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739284001.155457,ble-pd-B43A31EF7B45,ble-pd-0C4314F46B3F
127,-78,0,10,CAEQnMOA6a/qs9TcARgBIAEqBwgBFQAAfz8qAggCKgIIAw==,1739284001.155591,ble-pd-B43A31EF7B45,ble-pd-0C4314F469CC
