CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Azim_7,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,Elev_7,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1738159588.420751,ble-pd-B43A31EF7B45,209,21,,,,-69.0,,-53.0,-39.0,,,,2.4246047070098644,,2.7130094549338852,2.8494535107322583,,,,0.5709443868787003,,0.7904542644498758,0.573508444662438,-6.349304676055908,2.24737811088562,0.7658421993255615,-7.14,0.84,1.65
1738159589.417003,ble-pd-B43A31EF7B45,210,5,-71.0,,-73.0,-75.0,,,-37.0,2.3340705457526205,,1.8140526565560422,2.4313877783062963,,,2.8289850128835585,0.13804444743917452,,0.25051527465486106,0.5735030854750212,,,0.570602109408092,,,,-7.14,0.84,1.65
1738159590.41483,ble-pd-B43A31EF7B45,211,32,-77.0,,-76.0,-73.0,-53.0,-50.0,-41.0,2.402175031676999,,2.2039176022227043,2.4391610128960193,1.889847178144716,1.2911332368046746,2.8443105278213854,0.13868557850447588,,0.3359060063198075,0.3934211645387855,0.5715160116272564,1.2069779437326733,0.48735461388872064,-6.365538597106934,2.163923740386963,0.724838674068451,-7.14,0.84,1.65
1738159591.415711,ble-pd-B43A31EF7B45,212,21,-70.0,,-89.0,-69.0,-46.0,,-39.0,2.4140852207040515,,2.312574042065719,2.433286612163523,1.9119060532454686,,2.8906094056488207,0.15600954126398217,,0.3188862431358155,0.7049025881321765,0.601196303140205,,0.5787443454643074,,,,-7.14,0.84,1.65
1738159592.414484,ble-pd-B43A31EF7B45,213,5,-71.0,-66.0,-73.0,-75.0,-45.0,-49.0,-37.0,2.457231626156643,2.8911660289097183,2.256819699380474,2.501454481321845,1.710497867637532,0.654750865385917,2.846128511242785,0.20938281819761448,0.2142835838803351,0.3251033594110918,0.7394507782683656,0.6684363431304142,0.941606182942447,0.5902139198998597,-6.350759506225586,2.1469366550445557,0.6248804330825806,-7.14,0.84,1.65
1738159593.413444,ble-pd-B43A31EF7B45,214,12,-73.0,-70.0,-87.0,-66.0,,,,2.4381862959370504,2.923596406768049,2.3471679719936303,2.5240641863443996,,,,0.20730490340183697,0.2135004647170405,0.3481995906752904,0.6249316556016503,,,,,,,-7.14,0.84,1.65
1738159594.414761,ble-pd-B43A31EF7B45,215,11,-74.0,-69.0,-87.0,-68.0,-44.0,-47.0,-36.0,2.4715594328212696,2.921449898929445,2.3663406013133286,2.36195650552684,1.825510509948345,2.0897947531648216,2.7759870179647343,0.20380124867172872,0.21145409173542362,0.3935321850667282,0.4803329606603307,0.5808620509954232,1.165937676620583,0.6132381177600011,-6.345752716064453,2.116440534591675,0.4763590097427368,-7.14,0.84,1.65
1738159595.418822,ble-pd-B43A31EF7B45,216,27,-76.0,-75.0,-74.0,-79.0,-48.0,-51.0,-40.0,2.473495018301539,2.9407285220605286,1.890167931039379,2.4228981533833416,1.900531968300733,2.471882173806341,2.7757399670087457,0.2338256768670116,0.14020987204389634,0.3090334126298766,0.6199534085759653,0.6069415971981934,0.9553707612014901,0.42738019583939146,-6.338207244873047,2.075129270553589,0.35716676712036133,-7.14,0.84,1.65
1738159596.414004,ble-pd-B43A31EF7B45,217,18,-72.0,-83.0,-78.0,-68.0,,,,2.4174152373310864,2.9961036306065463,1.7805761890215284,2.436126074517765,,,,0.29497275431209885,0.16170707481058408,0.22886645479836376,0.6582317552929741,,,,-6.334702014923096,2.0299510955810547,0.17739301919937134,-7.14,0.84,1.65
1738159597.415315,ble-pd-B43A31EF7B45,218,24,,-76.0,-75.0,-72.0,,,,,2.995354217075798,1.7111076319868113,2.5286426928904637,,,,,0.10969367450857351,0.19954162237668785,0.8122109358313934,,,,,,,-7.14,0.84,1.65
1738159598.414322,ble-pd-B43A31EF7B45,219,0,,-64.0,-71.0,-73.0,-50.0,-49.0,,,3.003344232978254,1.6828344485900941,2.546902923220701,1.9612383030809653,2.627303602056259,,,0.13199104899191078,0.2207506544686722,0.7664877888660954,0.4825427477189799,0.5973274928515834,,-6.318967819213867,1.9494569301605225,0.11047526448965073,-7.14,0.84,1.65
1738159599.414202,ble-pd-B43A31EF7B45,220,3,,-66.0,-69.0,-85.0,,-49.0,-37.0,,2.9591442809984265,1.677687623467407,2.518517887058201,,1.5707963265279496,2.8022233841364264,,0.17984455005932556,0.22399315296438457,0.7475777472298788,,1.1868238913561442,0.4985498151855666,-6.297504425048828,1.8483281135559082,0.1298236846923828,-7.14,0.84,1.65
1738159600.414041,ble-pd-B43A31EF7B45,221,21,,-88.0,-80.0,-69.0,-47.0,-53.0,-39.0,,2.8250067158455336,1.67946661507558,2.4556715463900747,1.9192448322048126,2.443879041558093,2.8668803687196776,,0.12653390734558057,0.23454215042402698,0.7665640218522989,0.5340655750257646,1.1273783322975957,0.5930293899543099,-6.274569511413574,1.8181568384170532,0.10600853711366653,-7.14,0.84,1.65
1738159601.414529,ble-pd-B43A31EF7B45,222,26,,-75.0,-73.0,-78.0,,,,,2.91469985083053,1.7014792393817388,2.599124316403847,,,,,0.11022118014149096,0.2625646970726541,0.8349133854389099,,,,,,,-7.14,0.84,1.65
1738159602.416202,ble-pd-B43A31EF7B45,223,16,-74.0,-77.0,-84.0,-65.0,-45.0,-49.0,-36.0,1.9610783234882647,3.082791654617498,1.6713668769362129,2.512474641912593,2.0019463766444305,2.7315431106399046,2.8085952119362756,0.6857353517136855,0.11275706709859963,0.2886601970012568,0.698165323206494,0.4213226574104331,0.9187104573110334,0.5675060559454772,-6.254266262054443,1.7829406261444092,0.10736596584320068,-7.14,0.84,1.65
1738159603.416473,ble-pd-B43A31EF7B45,224,25,-74.0,-75.0,-74.0,-74.0,-46.0,-52.0,-39.0,1.852756909310382,3.0670576988973095,1.6874550330813816,2.5415036304266745,2.0233041616699885,2.814847914235946,2.8415334889871104,0.6839976391024087,0.09876575916008325,0.24352352804226474,0.7516901340061518,0.4520489254040008,0.9341632418663649,0.5040352756432468,-6.236443042755127,1.7423304319381714,0.11875716596841812,-7.14,0.84,1.65
1738159604.415267,ble-pd-B43A31EF7B45,225,6,-73.0,-67.0,-73.0,,-45.0,-50.0,-37.0,1.8904907061634966,3.030574522492096,1.666195550731497,,1.7921929563151313,1.0275731798850705,2.8121478313087866,0.6850974580535842,0.0938151590754645,0.17176783161863096,,0.4978469930698753,1.1806586978136624,0.5510013504066876,-6.23177194595337,1.6837027072906494,0.23855143785476685,-7.14,0.84,1.65
